sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt,asphalt,brick,transition
2,1775669116176,7250,2115,27609,7288844,-1056796,-1538158,0,0,0,417,490,225,409,443,461,246,157,335,211,148,398,0,,,
1,1775669116192,-3316,-1158,18262,2172236,171042,405614,0,0,0,245,269,211,316,187,312,513,495,290,432,469,125,0,,,
2,1775669116192,8140,3096,31514,8326093,-1114218,-1866804,0,0,0,341,460,214,376,407,421,260,179,300,189,137,348,0,,,
1,1775669116208,-4307,488,10323,956614,160046,-201585,0,0,0,269,303,226,348,200,360,513,508,342,469,474,184,0,,,
2,1775669116208,7867,5714,32447,9140987,-585208,-2244318,0,0,0,281,421,218,339,369,383,288,225,277,152,126,273,0,,,
1,1775669116224,-2033,-90,8135,456927,185703,-362853,0,0,0,293,290,239,357,211,361,524,507,341,476,485,203,0,,,
2,1775669116224,8389,7379,28317,9323025,-469144,-2602285,0,0,0,250,400,226,319,347,366,304,265,270,130,126,216,0,,,
1,1775669116240,-1660,-62,10150,175929,295658,-113620,0,0,0,313,292,238,363,205,350,539,501,322,477,493,205,0,,,
2,1775669116240,10624,9174,18233,8891754,-874759,-3003013,0,0,0,243,402,230,315,347,365,302,278,268,129,130,208,0,,,
1,1775669116256,-1986,775,10921,46425,333532,20769,0,0,0,316,298,244,372,206,350,550,494,312,480,493,218,0,,,
2,1775669116256,11887,14438,8485,6857573,-1293812,-3364645,0,0,0,243,408,230,317,349,362,302,278,263,130,128,208,0,,,
1,1775669116272,-1971,1201,10351,134390,224798,17104,0,0,0,317,304,248,375,208,361,553,489,318,478,496,246,0,,,
2,1775669116272,8135,22206,7753,2194227,-1073901,-2781880,0,0,0,248,411,230,317,348,353,303,280,257,134,130,208,0,,,
1,1775669116288,-1789,1072,10035,248011,86742,9773,0,0,0,316,306,251,376,212,374,549,481,333,469,485,271,0,,,
2,1775669116288,3259,19765,10557,-3527135,-1297477,-641408,0,0,0,248,413,232,317,349,356,314,284,259,132,130,208,0,,,
1,1775669116304,-1799,923,10260,317649,-28099,24434,0,0,0,312,310,252,376,219,380,543,460,342,461,464,280,0,,,
2,1775669116304,5183,10184,7092,-5210680,-1764178,756251,0,0,0,242,413,232,318,351,358,314,284,257,132,133,206,0,,,
1,1775669116320,-1914,1028,10366,381179,-97738,50090,0,0,0,314,314,251,378,218,382,540,438,347,451,442,290,0,,,
2,1775669116320,8805,4111,2273,-4487416,-982271,712268,0,0,0,239,413,232,318,354,358,314,286,256,131,133,205,0,,,
1,1775669116336,-1919,947,10093,433714,-155159,62308,0,0,0,320,311,249,383,212,389,538,425,351,431,419,304,0,,,
2,1775669116336,8150,3555,1976,-4024380,283441,212581,0,0,0,236,412,228,319,354,356,315,287,255,132,133,204,0,,,
1,1775669116352,-1947,765,9753,449596,-197920,64751,0,0,0,313,314,242,386,230,394,529,403,351,416,407,308,0,,,
2,1775669116352,4833,5551,4977,-4438546,700051,70860,0,0,0,236,412,230,320,355,359,314,287,254,133,134,204,0,,,
1,1775669116368,-2067,660,9609,427605,-186924,70860,0,0,0,308,325,241,381,255,396,520,386,347,406,399,327,0,,,
2,1775669116368,3857,6092,6815,-4990769,637743,246789,0,0,0,242,416,234,321,356,360,315,288,257,133,134,204,0,,,
1,1775669116384,-2115,598,9585,390953,-128281,84299,0,0,0,307,336,239,386,257,398,525,374,357,402,383,330,0,,,
2,1775669116384,5044,5173,7590,-5458691,784350,509461,0,0,0,240,416,234,319,354,358,314,289,255,134,133,204,0,,,
1,1775669116400,-2081,550,9571,354301,-72082,92851,0,0,0,307,332,236,402,252,395,518,352,357,389,352,335,0,,,
2,1775669116400,5072,4522,8863,-5635842,1424537,615752,0,0,0,239,416,234,319,352,357,315,289,255,132,133,203,0,,,
1,1775669116416,-2043,516,9571,320093,-30543,94073,0,0,0,313,330,245,409,238,395,518,339,361,391,343,344,0,,,
2,1775669116416,4063,4441,10978,-5817880,1929112,775798,0,0,0,241,417,235,319,353,358,315,289,256,133,134,204,0,,,
1,1775669116432,-2014,492,9624,296880,-4886,96516,0,0,0,311,330,235,393,245,396,514,325,365,389,339,353,0,,,
2,1775669116432,3709,4450,13180,-6091548,2054950,1032362,0,0,0,240,417,236,320,354,360,314,287,257,134,135,206,0,,,
1,1775669116448,-1981,478,9700,289550,9773,98960,0,0,0,326,339,254,411,251,402,514,321,369,396,328,365,0,,,
2,1775669116448,3948,4163,15247,-6365215,2160019,1249830,0,0,0,237,418,235,320,356,360,314,287,259,135,135,207,0,,,
1,1775669116464,-1971,440,9724,296880,15882,100181,0,0,0,329,342,252,401,258,410,511,321,369,421,321,374,0,,,
2,1775669116464,4259,3589,17621,-6568023,2324953,1391551,0,0,0,235,417,234,318,355,359,316,289,259,136,137,209,0,,,
1,1775669116480,-1938,382,9743,306654,14660,101403,0,0,0,331,363,239,403,298,410,512,299,364,401,313,384,0,,,
2,1775669116480,4460,3125,20583,-6638883,2480112,1484402,0,0,0,235,417,237,318,355,360,317,290,260,133,135,208,0,,,
1,1775669116496,-1919,301,9791,322536,0,107512,0,0,0,339,374,242,420,305,420,510,285,367,381,307,394,0,,,
2,1775669116496,4991,3019,24694,-6704856,2641381,1632231,0,0,0,236,418,237,321,355,363,319,289,264,132,133,206,0,,,
1,1775669116512,-1995,253,9834,346971,-15882,125838,0,0,0,346,372,244,432,288,424,507,279,370,374,292,398,0,,,
2,1775669116512,5431,2488,29049,-6850242,2838079,1913229,0,0,0,235,418,236,322,357,363,320,286,266,134,132,205,0,,,
1,1775669116528,-2124,234,9873,383623,-23212,161268,0,0,0,350,375,242,444,288,431,502,265,374,369,272,411,0,,,
2,1775669116528,4187,-2258,31993,-6955311,3229033,2436130,0,0,0,237,418,236,322,358,366,324,285,269,129,129,203,0,,,
1,1775669116544,-2306,244,9964,441044,-19547,215024,0,0,0,360,390,242,457,305,445,493,249,386,369,261,430,0,,,
2,1775669116544,1335,-10428,34395,-6693861,3576005,2888170,0,0,0,237,414,232,325,358,366,324,281,269,132,129,205,0,,,
1,1775669116560,-2426,181,10045,537561,-8552,294437,0,0,0,379,407,239,461,316,447,484,234,398,360,244,447,0,,,
2,1775669116560,-1474,-22488,34725,-5909510,2996904,2955366,0,0,0,242,414,234,333,363,372,326,278,273,136,129,207,0,,,
1,1775669116576,-2335,43,10208,649960,-4886,377514,0,0,0,389,410,254,471,319,466,484,212,413,329,215,483,0,,,
2,1775669116576,459,-36697,26479,-4616919,1445307,1792278,0,0,0,244,415,235,332,363,371,327,283,275,135,132,208,0,,,
1,1775669116592,-2096,0,10715,769690,-17104,414166,0,0,0,397,409,266,484,322,489,470,205,419,319,199,489,0,,,
2,1775669116592,-780,-47015,16759,-2879618,967610,-399505,0,0,0,245,417,237,332,363,371,325,285,273,137,133,210,0,,,
1,1775669116608,-1861,-14,11375,940732,-36651,417831,0,0,0,407,414,251,476,320,504,458,191,425,318,183,531,0,,,
2,1775669116608,-10313,-47508,14501,-1022588,1165530,-2227214,0,0,0,234,411,231,329,364,368,329,308,271,140,147,207,0,,,
1,1775669116624,-1646,-95,11993,1208291,-96516,397062,0,0,0,425,426,235,487,335,511,423,188,432,285,169,549,0,,,
2,1775669116624,-15491,-37903,18736,904080,-334754,-2081828,0,0,0,224,397,212,328,362,364,355,375,260,152,187,198,0,,,
1,1775669116640,-1761,-210,12687,1587027,-230907,373849,0,0,0,431,427,232,488,339,519,401,181,418,277,159,549,0,,,
2,1775669116640,-5599,-14041,21612,2306627,-2354274,-902858,0,0,0,223,372,196,322,345,354,397,441,253,169,236,190,0,,,
1,1775669116656,-2249,-215,13658,2041511,-364075,400727,0,0,0,451,414,240,482,337,527,368,181,425,273,167,552,0,,,
2,1775669116656,5005,11069,17219,3287676,-3924198,262672,0,0,0,231,356,186,320,329,345,434,464,256,185,276,185,0,,,
1,1775669116672,-2919,-47,15142,2711019,-464257,529009,0,0,0,440,404,213,476,357,513,318,160,453,264,160,561,0,,,
2,1775669116672,5766,13697,8628,4400673,-4114788,1167974,0,0,0,241,363,185,329,332,352,460,470,261,200,310,186,0,,,
1,1775669116688,-4173,153,16673,3474601,-452040,731816,0,0,0,426,407,228,481,354,507,286,153,440,259,149,544,0,,,
2,1775669116688,-3259,641,14673,5208237,-2427578,1081231,0,0,0,244,370,204,338,335,368,480,488,272,227,345,194,0,,,
1,1775669116704,-6240,502,18411,4387234,-288328,1083674,0,0,0,412,395,225,456,330,498,233,144,422,218,126,511,0,,,
2,1775669116704,-7657,-3498,22971,5002986,-720820,151494,0,0,0,249,377,226,341,332,376,494,522,273,289,391,197,0,,,
1,1775669116720,-8317,598,21550,5484348,-7330,1648114,0,0,0,406,375,206,429,319,471,207,141,404,189,111,445,0,,,
2,1775669116720,-966,1062,22244,3867998,-239459,-709825,0,0,0,264,406,266,350,345,385,518,524,287,240,346,226,0,,,
1,1775669116736,-9672,502,25422,6524040,166155,2214997,0,0,0,374,357,192,402,304,434,211,146,375,180,115,360,0,,,
2,1775669116736,3713,1229,15975,2415361,-226020,-295658,0,0,0,277,424,283,366,363,398,529,540,294,255,366,255,0,,,
1,1775669116752,-9873,1301,28083,7441560,201585,2726902,0,0,0,314,338,190,352,267,398,213,162,334,161,133,285,0,,,
2,1775669116752,2608,-325,11605,1109331,-226020,237015,0,0,0,306,440,290,381,372,407,534,543,296,259,346,278,0,,,
1,1775669116768,-9040,2981,29624,8129394,294437,3144734,0,0,0,266,306,185,303,232,349,228,194,291,162,161,216,0,,,
2,1775669116768,363,-622,10538,394618,-166155,259006,0,0,0,332,450,298,384,371,406,538,550,301,262,345,295,0,,,
1,1775669116784,-9523,5326,26901,8418944,1059240,3376863,0,0,0,244,269,173,289,205,283,282,226,261,203,205,145,0,,,
2,1775669116784,775,516,10480,213802,-105068,39095,0,0,0,343,456,303,385,370,407,541,553,302,266,348,303,0,,,
1,1775669116800,-11950,8446,18315,8378627,1915673,3534466,0,0,0,269,262,182,274,168,254,307,236,263,190,227,127,0,,,
2,1775669116800,1464,1215,10260,151494,-116064,-40317,0,0,0,358,462,309,391,375,411,542,555,299,271,346,309,0,,,
1,1775669116816,-14544,13007,9825,7542963,1846034,3662747,0,0,0,261,269,189,275,178,265,303,242,268,188,237,132,0,,,
2,1775669116816,1469,1282,10150,107512,-135612,-8552,0,0,0,366,463,310,395,380,414,541,557,299,274,343,315,0,,,
1,1775669116832,-10763,19191,8963,4146553,530231,2641381,0,0,0,260,272,195,274,176,266,317,235,260,197,232,135,0,,,
2,1775669116832,1249,1277,10198,107512,-138055,-1221,0,0,0,367,462,310,398,382,416,539,556,300,272,338,320,0,,,
1,1775669116848,-4359,21344,9609,-637743,174707,185703,0,0,0,260,273,192,274,176,262,305,238,259,188,232,135,0,,,
2,1775669116848,1182,1378,10260,169820,-145385,-28099,0,0,0,369,463,312,399,382,416,536,549,303,271,327,323,0,,,
1,1775669116864,-3498,15305,8088,-3891211,1163087,-2246762,0,0,0,261,278,192,275,179,266,302,236,259,188,232,136,0,,,
2,1775669116864,1105,1459,10265,259006,-107512,-42760,0,0,0,374,467,315,399,382,418,534,536,305,267,306,332,0,,,
1,1775669116880,-8499,7039,4302,-4328591,1251052,-2686585,0,0,0,261,279,196,273,175,266,304,238,261,186,233,138,0,,,
2,1775669116880,1048,1450,10184,359188,-20769,-45204,0,0,0,380,469,316,400,383,420,533,524,306,258,284,341,0,,,
1,1775669116896,-9834,3742,2675,-3869220,117286,-1825265,0,0,0,257,277,195,272,174,266,306,239,262,188,237,139,0,,,
2,1775669116896,1115,1292,10007,420275,43982,-39095,0,0,0,387,469,315,403,387,422,526,513,311,257,274,343,0,,,
1,1775669116912,-6211,4130,4245,-3747047,-794124,-895528,0,0,0,255,277,195,272,176,267,307,239,262,189,237,137,0,,,
2,1775669116912,1196,1100,9849,439822,62308,-39095,0,0,0,397,470,313,406,390,424,519,492,311,274,272,351,0,,,
1,1775669116928,-3278,5010,6738,-4255287,-667064,-684169,0,0,0,255,278,197,272,178,266,308,240,262,189,238,136,0,,,
2,1775669116928,1249,985,9767,410501,41538,-43982,0,0,0,393,477,314,401,383,424,514,478,312,254,249,360,0,,,
1,1775669116944,-3809,4996,8604,-5116607,-254119,-993266,0,0,0,255,278,200,272,178,268,308,241,264,188,239,137,0,,,
2,1775669116944,1311,961,9767,361632,2443,-43982,0,0,0,405,481,318,406,390,428,520,458,314,257,237,361,0,,,
1,1775669116960,-5034,4149,9897,-5806884,-377514,-1252273,0,0,0,255,277,202,272,176,271,310,241,267,186,238,137,0,,,
2,1775669116960,1383,952,9810,329867,-48869,-46425,0,0,0,411,488,319,414,397,444,512,440,318,252,225,373,0,,,
1,1775669116976,-5139,2971,11036,-6118426,-929736,-1350012,0,0,0,256,277,202,271,175,272,308,241,265,185,239,136,0,,,
2,1775669116976,1407,928,9868,322536,-106290,-54977,0,0,0,415,493,317,415,402,446,512,433,335,291,234,380,0,,,
1,1775669116992,-4379,2120,12648,-6190508,-1330464,-1414763,0,0,0,257,279,204,281,177,275,310,242,263,190,238,136,0,,,
2,1775669116992,1320,875,9897,322536,-155159,-63529,0,0,0,422,494,317,418,409,450,500,423,331,261,213,389,0,,,
1,1775669117008,-3881,1521,14883,-6238155,-1554041,-1513724,0,0,0,266,278,203,304,174,269,322,240,263,208,235,136,0,,,
2,1775669117008,1177,813,9925,323758,-173485,-68416,0,0,0,429,496,319,419,407,453,501,411,334,258,205,404,0,,,
1,1775669117024,-4201,1148,17228,-6368880,-1601688,-1585806,0,0,0,262,276,199,299,173,267,324,242,264,200,235,131,0,,,
2,1775669117024,1115,775,9983,334754,-145385,-68416,0,0,0,435,499,320,433,435,449,505,397,339,258,198,422,0,,,
1,1775669117040,-4790,459,19722,-6533814,-1635897,-1618792,0,0,0,241,283,211,268,179,278,310,242,267,185,235,137,0,,,
2,1775669117040,1172,741,10045,359188,-112399,-69638,0,0,0,442,504,325,385,420,449,509,383,343,262,193,435,0,,,
1,1775669117056,-5675,-435,22321,-6616892,-1679879,-1670105,0,0,0,239,283,211,266,177,275,313,243,269,185,234,137,0,,,
2,1775669117056,1277,698,10074,399505,-96516,-86742,0,0,0,449,509,328,378,407,459,504,361,345,264,189,444,0,,,
1,1775669117072,-6695,-1588,25240,-6553362,-1819156,-1865582,0,0,0,237,280,209,267,177,275,318,241,272,185,228,139,0,,,
2,1775669117072,1340,641,10102,439822,-91629,-112399,0,0,0,455,512,326,435,430,472,494,338,347,258,181,456,0,,,
1,1775669117088,-7145,-4077,28403,-6478836,-2164906,-2214997,0,0,0,236,277,208,269,174,278,316,236,273,186,223,141,0,,,
2,1775669117088,1416,579,10193,493579,-83077,-155159,0,0,0,465,518,329,443,435,483,487,317,350,259,175,470,0,,,
1,1775669117104,-6302,-9437,30959,-6439741,-2667037,-2582738,0,0,0,236,282,207,272,179,280,313,236,276,184,222,136,0,,,
2,1775669117104,1512,540,10390,566882,-76969,-204028,0,0,0,477,525,332,445,437,489,476,279,357,265,172,483,0,,,
1,1775669117120,-4694,-19593,30241,-6304129,-2629163,-2601064,0,0,0,234,285,208,273,183,284,310,238,277,186,227,134,0,,,
2,1775669117120,1550,502,10701,681725,-105068,-255341,0,0,0,482,532,334,449,450,499,459,258,365,264,169,505,0,,,
1,1775669117136,-3498,-32074,25029,-5704259,-2083050,-1955990,0,0,0,229,287,206,274,188,286,309,238,277,187,232,135,0,,,
2,1775669117136,1464,459,11074,852767,-146607,-294437,0,0,0,490,533,336,448,450,498,435,231,369,269,172,530,0,,,
1,1775669117152,1694,-41588,17908,-4184426,-1783726,-323758,0,0,0,229,288,205,274,189,286,310,239,278,186,233,135,0,,,
2,1775669117152,1301,406,11567,1099557,-127059,-307876,0,0,0,490,535,318,461,462,504,414,216,374,265,172,542,0,,,
1,1775669117168,11734,-45795,13936,-2130697,-1209513,1320690,0,0,0,225,284,203,270,187,285,313,257,280,190,251,132,0,,,
2,1775669117168,1076,402,12400,1442863,-57421,-310319,0,0,0,494,538,324,457,470,507,386,210,380,268,179,550,0,,,
1,1775669117184,14702,-43105,15180,-312763,415388,1545489,0,0,0,218,274,187,265,181,271,336,305,275,215,302,121,0,,,
2,1775669117184,1115,416,13448,1882686,10995,-300545,0,0,0,496,543,287,462,476,502,351,211,380,269,180,559,0,,,
1,1775669117200,7877,-29619,18071,1412320,2274862,1088561,0,0,0,221,258,155,262,166,235,405,374,248,262,369,94,0,,,
2,1775669117200,1761,387,14797,2481334,-10995,-332310,0,0,0,503,538,265,467,490,514,308,205,372,266,183,566,0,,,
1,1775669117216,-5637,2727,15903,3232698,4289495,245567,0,0,0,226,255,137,255,163,221,447,437,241,292,412,87,0,,,
2,1775669117216,2546,464,16396,3227811,-136833,-437379,0,0,0,507,537,254,452,484,507,272,195,365,260,180,558,0,,,
1,1775669117232,-5728,12017,11466,4335921,4842939,-368962,0,0,0,244,260,125,289,173,219,470,471,250,330,425,81,0,,,
2,1775669117232,3790,722,18229,4152661,-362853,-647517,0,0,0,510,530,251,440,480,494,251,182,362,254,173,549,0,,,
1,1775669117248,1832,3048,15194,5308418,3672521,-532674,0,0,0,219,255,132,281,168,251,485,486,262,386,444,88,0,,,
2,1775669117248,5465,1076,20454,5158146,-620639,-957836,0,0,0,502,521,255,443,483,488,244,169,359,241,161,512,0,,,
1,1775669117264,6063,-3804,23129,5318192,1665218,-7330,0,0,0,227,258,154,299,175,253,505,504,291,414,458,88,0,,,
2,1775669117264,7130,1349,23962,6401867,-940732,-1447750,0,0,0,465,505,247,433,474,478,244,158,347,221,149,442,0,,,
1,1775669117280,253,-1698,23287,3871663,645073,547335,0,0,0,245,272,170,314,176,273,510,510,290,429,462,96,0,,,
2,1775669117280,8021,1588,28623,7562511,-1093448,-1880243,0,0,0,401,483,227,401,445,448,252,163,327,202,143,379,0,,,
1,1775669117296,-3905,-153,18554,2100154,454483,197920,0,0,0,249,287,212,324,199,312,523,523,332,437,470,131,0,,,
2,1775669117296,8925,3306,31873,8620530,-709825,-2300518,0,0,0,326,454,222,364,402,407,271,204,300,179,136,321,0,,,
1,1775669117312,-2297,-253,13041,1077566,362853,-251676,0,0,0,260,288,227,344,201,334,533,530,322,460,487,176,0,,,
2,1775669117312,7954,6140,31485,9226508,32986,-2758667,0,0,0,275,421,234,325,362,380,292,260,272,148,132,251,0,,,
1,1775669117328,-847,-358,10011,542448,185703,-296880,0,0,0,281,278,224,361,196,337,551,524,326,471,506,211,0,,,
2,1775669117328,6815,7954,26757,9316916,103847,-3177720,0,0,0,241,399,233,311,347,366,302,285,271,128,132,205,0,,,
1,1775669117344,-1244,220,10179,393397,75747,-91629,0,0,0,294,274,229,367,196,351,568,512,338,483,511,244,0,,,
2,1775669117344,7642,11983,15333,8173376,-894306,-3424510,0,0,0,242,409,231,317,351,363,308,281,271,128,129,207,0,,,
1,1775669117360,-1751,717,10437,348193,90408,-6108,0,0,0,299,281,246,370,200,377,572,501,336,491,507,277,0,,,
2,1775669117360,8944,20598,8437,4057366,-1440420,-3086091,0,0,0,239,412,229,323,354,363,310,281,260,128,128,203,0,,,
1,1775669117376,-1636,780,10232,345749,113620,0,0,0,0,301,291,253,372,213,389,569,491,340,484,497,298,0,,,
2,1775669117376,6580,23613,9054,-1222952,-1112996,-1859473,0,0,0,239,415,232,320,352,362,286,281,266,126,126,202,0,,,
1,1775669117392,-1407,650,10093,354301,72082,7330,0,0,0,308,297,238,378,228,383,566,468,346,477,473,310,0,,,
2,1775669117392,4249,15529,8901,-3997502,-1171639,-300545,0,0,0,235,416,232,320,355,365,305,285,264,127,129,205,0,,,
1,1775669117408,-1426,703,10193,368962,40317,30543,0,0,0,319,297,244,388,226,392,561,435,348,456,448,328,0,,,
2,1775669117408,6996,6518,3436,-3560122,-1221730,375071,0,0,0,234,417,230,320,354,365,314,287,264,129,130,206,0,,,
1,1775669117424,-1464,780,10361,432492,4886,56199,0,0,0,304,312,245,390,243,397,557,410,341,441,425,339,0,,,
2,1775669117424,8662,4197,737,-3099530,-256563,263893,0,0,0,233,418,229,320,355,363,312,288,262,128,130,203,0,,,
1,1775669117440,-1397,626,10222,510683,-64751,67195,0,0,0,304,320,241,392,264,396,549,397,341,426,398,347,0,,,
2,1775669117440,5632,6872,3852,-3835011,544891,133168,0,0,0,234,418,231,318,356,364,310,289,261,126,130,203,0,,,
1,1775669117456,-1407,421,9959,541226,-134390,72082,0,0,0,320,320,239,389,261,390,548,361,342,408,361,355,0,,,
2,1775669117456,4178,7628,6417,-4712214,577878,368962,0,0,0,233,419,233,318,357,364,309,288,260,127,131,203,0,,,
1,1775669117472,-1502,277,9772,505796,-151494,78190,0,0,0,311,319,233,394,264,405,546,356,357,402,355,368,0,,,
2,1775669117472,5407,6235,7240,-5370727,596204,701273,0,0,0,233,420,233,319,358,363,309,289,259,128,131,202,0,,,
1,1775669117488,-1603,201,9691,454483,-123394,87964,0,0,0,305,317,226,396,254,408,536,332,355,391,337,371,0,,,
2,1775669117488,5656,4886,8054,-5644394,1282817,785572,0,0,0,234,420,234,319,358,364,310,292,261,130,133,204,0,,,
1,1775669117504,-1627,143,9652,405614,-70860,96516,0,0,0,308,324,227,398,255,412,539,315,364,402,314,380,0,,,
2,1775669117504,4278,4388,9901,-5834984,1910786,857654,0,0,0,233,419,231,319,357,363,311,291,261,129,135,203,0,,,
1,1775669117520,-1603,100,9643,366519,-25656,103847,0,0,0,309,328,226,403,258,421,531,309,367,388,304,393,0,,,
2,1775669117520,3235,4364,12132,-6061004,2098932,1036027,0,0,0,232,419,233,318,357,362,311,291,262,128,134,202,0,,,
1,1775669117536,-1598,86,9676,345749,9773,112399,0,0,0,310,350,228,408,269,426,522,301,365,375,304,405,0,,,
2,1775669117536,3153,4273,14362,-6337115,2179567,1235169,0,0,0,230,419,233,320,358,366,311,291,262,129,134,203,0,,,
1,1775669117552,-1560,57,9724,342084,32986,127059,0,0,0,322,361,229,417,291,426,524,289,363,380,299,413,0,,,
2,1775669117552,3378,4101,16520,-6548475,2309070,1342681,0,0,0,234,424,239,319,358,366,312,290,263,128,134,204,0,,,
1,1775669117568,-1474,23,9791,339641,36651,138055,0,0,0,334,347,227,423,306,423,529,276,361,387,286,417,0,,,
2,1775669117568,3297,3881,19363,-6704856,2456899,1378111,0,0,0,232,422,237,318,358,365,312,291,263,128,134,204,0,,,
1,1775669117584,-1397,-9,9882,335975,25656,139277,0,0,0,332,341,225,426,303,423,529,262,361,406,271,420,0,,,
2,1775669117584,3455,3747,22880,-6874677,2537534,1414763,0,0,0,231,421,237,317,354,365,287,291,274,124,130,200,0,,,
1,1775669117600,-1483,-62,9968,350636,13439,144164,0,0,0,333,349,233,444,297,441,525,256,371,413,255,437,0,,,
