sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt,concrete
1,1775671260128,-9026,5403,4828,-4863709,1351233,-1419650,0,0,0,236,296,218,258,195,297,320,263,290,169,220,132,0,
2,1775671260128,1019,1722,10016,477696,18325,-40317,0,0,0,400,489,342,426,402,459,559,538,334,244,258,320,0,
1,1775671260144,-8054,4867,5230,-4900360,194255,-594982,0,0,0,229,296,222,256,196,299,318,262,289,163,226,130,0,
2,1775671260144,1100,1531,9911,507018,35430,-34208,0,0,0,406,493,341,434,412,464,552,523,338,300,296,325,0,
1,1775671260160,-5345,5058,7422,-5408600,-112399,-328645,0,0,0,227,295,224,257,195,302,320,261,292,164,228,132,0,
2,1775671260160,1206,1363,9834,476474,17104,-41538,0,0,0,411,496,340,435,413,466,552,507,342,292,283,339,0,
1,1775671260176,-4417,4819,9193,-5988922,26878,-401949,0,0,0,229,297,226,257,197,302,322,264,293,161,226,130,0,
2,1775671260176,1273,1306,9796,422718,-30543,-57421,0,0,0,418,503,342,435,412,469,555,494,348,254,239,355,0,
1,1775671260192,-5384,4072,10466,-6538701,-20769,-630412,0,0,0,226,296,227,258,202,306,315,262,292,166,228,134,0,
2,1775671260192,1301,1301,9801,394618,-86742,-68416,0,0,0,425,507,348,436,419,473,550,478,345,234,204,366,0,
1,1775671260208,-5513,3144,11830,-6883229,-629191,-819781,0,0,0,228,298,230,258,202,310,314,262,294,163,228,134,0,
2,1775671260208,1225,1268,9825,387288,-135612,-76969,0,0,0,432,509,349,439,428,480,545,465,345,234,192,382,0,
1,1775671260224,-4737,2167,13539,-7051828,-1117883,-990823,0,0,0,226,299,230,258,201,309,316,265,298,163,229,133,0,
2,1775671260224,1076,1225,9858,395840,-157603,-81855,0,0,0,439,514,345,448,435,488,543,452,352,238,188,403,0,
1,1775671260240,-4206,1292,15668,-7024950,-1351233,-1089783,0,0,0,228,298,230,257,199,310,312,261,301,164,229,133,0,
2,1775671260240,976,1167,9911,417831,-142942,-79412,0,0,0,447,519,346,456,440,496,539,432,355,240,182,421,0,
1,1775671260256,-4254,751,17946,-6939429,-1552819,-1054353,0,0,0,228,300,230,256,201,311,313,262,305,167,230,134,0,
2,1775671260256,1052,1095,10035,456927,-109955,-79412,0,0,0,463,527,349,456,441,505,530,409,361,240,175,441,0,
1,1775671260272,-4292,253,21024,-6877120,-1839926,-889419,0,0,0,231,301,233,257,200,310,316,266,305,165,229,131,0,
2,1775671260272,1220,1028,10160,524122,-87964,-100181,0,0,0,484,527,353,458,447,511,516,379,368,243,167,458,0,
1,1775671260288,-4211,-416,23919,-6862460,-1925447,-861319,0,0,0,231,300,233,257,199,310,317,266,308,164,228,133,0,
2,1775671260288,1416,961,10251,610865,-75747,-152716,0,0,0,484,534,357,464,459,515,526,357,373,251,166,483,0,
1,1775671260304,-4881,-1828,27044,-6757391,-1894903,-1182635,0,0,0,230,301,235,249,221,306,315,263,316,165,228,137,0,
2,1775671260304,1584,885,10404,698829,-73303,-218689,0,0,0,490,540,356,478,460,525,505,316,370,257,171,519,0,
1,1775671260320,-5733,-4867,29427,-6500827,-2122145,-1998751,0,0,0,228,303,236,248,223,308,313,262,317,167,228,137,0,
2,1775671260320,1564,751,10614,813672,-98960,-301767,0,0,0,493,540,358,487,468,525,494,287,370,265,171,538,0,
1,1775671260336,-5637,-10720,31600,-6155078,-2568077,-2952922,0,0,0,227,306,234,257,200,313,315,261,312,170,229,135,0,
2,1775671260336,1392,569,10705,933402,-117286,-359188,0,0,0,507,549,354,485,480,523,478,260,380,288,185,559,0,
1,1775671260352,-4728,-20459,31208,-5749463,-2691472,-3450166,0,0,0,230,307,234,260,198,312,320,260,313,176,228,133,0,
2,1775671260352,1273,469,11093,1077566,-106290,-386066,0,0,0,507,551,336,484,483,520,451,242,383,288,180,573,0,
1,1775671260368,-3015,-31710,25206,-5070181,-2345722,-2696359,0,0,0,227,305,232,264,199,316,321,257,316,181,229,133,0,
2,1775671260368,1268,516,11974,1372003,-56199,-401949,0,0,0,513,559,321,493,503,533,427,231,388,282,181,592,0,
1,1775671260384,2287,-40416,18233,-3858224,-2152689,-1194852,0,0,0,224,302,229,267,203,320,323,257,317,182,230,134,0,
2,1775671260384,990,641,13031,1788613,4886,-409279,0,0,0,521,563,301,498,515,541,384,269,392,271,179,595,0,
1,1775671260400,9959,-43909,14773,-2085493,-1461189,422718,0,0,0,227,307,233,262,203,317,331,262,318,183,230,132,0,
2,1775671260400,483,698,13845,2280970,39095,-362853,0,0,0,522,566,277,494,523,535,348,253,398,271,185,598,0,
1,1775671260416,12916,-44197,14702,-511905,-278554,1295034,0,0,0,222,291,225,262,196,309,351,291,310,214,278,123,0,
2,1775671260416,756,564,14568,2926044,35430,-259006,0,0,0,527,573,262,491,533,537,314,226,401,278,188,605,0,
1,1775671260432,8638,-32242,18348,1229060,1336573,1314581,0,0,0,232,269,173,274,180,271,424,370,278,280,350,97,0,
2,1775671260432,1962,449,15405,3546683,-18325,-259006,0,0,0,533,568,254,484,533,535,280,219,404,277,185,608,0,
1,1775671260448,-607,-4742,18382,2835636,3032335,767246,0,0,0,237,247,157,271,162,250,449,422,255,301,391,78,0,
2,1775671260448,3134,483,16611,4239404,-149051,-411723,0,0,0,534,562,251,474,528,527,260,205,405,266,179,600,0,
1,1775671260464,-7427,16937,11959,3997502,4107457,-100181,0,0,0,235,249,148,272,165,247,467,464,269,328,416,81,0,
2,1775671260464,4154,631,18387,5104389,-317649,-691499,0,0,0,537,559,260,472,522,533,253,175,398,256,166,566,0,
1,1775671260480,-1158,5934,13414,5108055,2871066,-426383,0,0,0,229,248,143,283,166,267,476,477,285,358,423,83,0,
2,1775671260480,5340,531,21177,6107430,-445931,-1075122,0,0,0,521,527,265,472,501,529,249,148,392,238,150,503,0,
1,1775671260496,4575,-2502,20301,5522221,974940,-123394,0,0,0,241,251,160,291,164,280,493,494,283,386,440,90,0,
2,1775671260496,5661,258,26006,7132462,-399505,-1445307,0,0,0,475,512,258,469,479,514,253,149,375,217,141,432,0,
1,1775671260512,1330,-1641,22120,4386012,-73303,602313,0,0,0,254,262,191,302,171,292,504,504,286,405,447,96,0,
2,1775671260512,6039,1129,29949,8019438,-145385,-1703092,0,0,0,391,481,218,431,459,476,272,171,348,194,132,366,0,
1,1775671260528,-3804,134,17659,2823419,-158824,598647,0,0,0,262,280,227,313,193,319,509,508,305,415,448,109,0,
2,1775671260528,6441,2952,31950,8718268,223576,-1925447,0,0,0,330,456,210,387,420,434,288,209,315,165,124,326,0,
1,1775671260544,-4441,263,11797,1442863,100181,-17104,0,0,0,273,294,258,330,208,351,518,518,322,422,456,141,0,
2,1775671260544,8188,4254,31031,9233838,888198,-2310292,0,0,0,261,423,224,338,376,382,304,256,278,115,106,214,0,
1,1775671260560,-2072,-19,10327,695164,141720,-222354,0,0,0,293,301,271,353,206,365,529,529,324,429,467,178,0,
2,1775671260560,10581,6666,25297,9420763,1635897,-2930931,0,0,0,273,430,239,332,377,381,319,281,283,111,105,202,0,
1,1775671260576,-1478,373,10567,365297,89186,-112399,0,0,0,313,310,282,366,205,368,534,534,329,433,473,204,0,
2,1775671260576,10624,9782,16802,8658403,1535715,-3936415,0,0,0,277,435,243,328,369,382,317,296,281,108,111,197,0,
1,1775671260592,-2062,995,10571,266337,74525,17104,0,0,0,318,312,300,376,211,383,533,531,343,435,472,233,0,
2,1775671260592,4929,14477,12873,6406754,315206,-4095240,0,0,0,277,435,241,333,373,387,317,300,275,108,109,192,0,
1,1775671260608,-2139,1191,10141,270002,94073,32986,0,0,0,320,322,283,376,218,383,539,526,337,435,465,251,0,
2,1775671260608,-760,21138,10485,1434311,-1725083,-1930334,0,0,0,277,434,237,334,372,384,318,299,270,111,110,194,0,
1,1775671260624,-1899,1143,10011,298102,75747,36651,0,0,0,331,323,266,377,211,375,551,521,332,438,463,256,0,
2,1775671260624,3273,17975,8872,-3258355,-2706133,708603,0,0,0,278,434,236,336,371,383,320,299,267,111,108,192,0,
1,1775671260640,-1823,1119,10184,327423,10995,46425,0,0,0,332,337,274,380,218,381,549,500,350,445,428,275,0,
2,1775671260640,8748,10093,7288,-6261368,-2481334,2024407,0,0,0,277,436,238,339,372,384,323,301,268,109,107,190,0,
1,1775671260656,-1876,1215,10260,373849,-51312,59864,0,0,0,323,339,263,380,237,389,541,476,351,417,423,288,0,
2,1775671260656,9571,4216,6446,-6535036,-1160643,1214400,0,0,0,276,438,238,340,372,385,324,303,270,110,109,191,0,
1,1775671260672,-1880,1239,8734,408057,-91629,74525,0,0,0,321,342,276,384,246,404,535,453,359,400,403,298,0,
2,1775671260672,6140,3685,6518,-6124534,-287106,81855,0,0,0,273,438,238,340,374,386,326,305,271,112,111,193,0,
1,1775671260688,-1861,1100,6877,368962,-91629,80634,0,0,0,322,352,257,384,250,402,527,427,358,394,386,310,0,
2,1775671260688,4369,3503,7011,-5954714,-57421,-439822,0,0,0,270,439,238,342,375,385,329,306,271,114,111,194,0,
1,1775671260704,-1914,942,8217,395840,-106290,74525,0,0,0,324,350,253,384,248,399,528,415,359,386,375,318,0,
2,1775671260704,4685,3163,7882,-6086661,125838,-569326,0,0,0,267,440,237,341,374,385,330,306,271,115,114,193,0,
1,1775671260720,-1962,770,9806,406836,-96516,73303,0,0,0,333,348,255,395,250,403,528,407,359,375,362,325,0,
2,1775671260720,4666,3383,9193,-6384763,596204,-560774,0,0,0,264,440,240,340,373,386,330,309,272,115,118,193,0,
1,1775671260736,-1962,698,9791,355523,-54977,78190,0,0,0,344,347,254,396,252,406,525,392,361,371,353,332,0,
2,1775671260736,3929,3795,10672,-6641326,1139874,-259006,0,0,0,263,440,241,340,376,388,330,311,273,121,127,193,0,
1,1775671260752,-1933,708,9322,283441,-4886,83077,0,0,0,347,351,257,392,253,407,522,382,364,369,349,339,0,
2,1775671260752,3292,3780,12227,-6762278,1552819,420275,0,0,0,263,442,241,341,376,388,330,312,271,123,132,192,0,
1,1775671260768,-1876,746,9475,252898,17104,83077,0,0,0,351,362,264,394,258,408,522,380,363,364,342,343,0,
2,1775671260768,3249,3488,13811,-6878342,1841147,1071457,0,0,0,265,443,243,341,376,388,331,313,273,123,132,192,0,
1,1775671260784,-1804,756,9739,252898,19547,83077,0,0,0,356,367,268,395,261,406,526,369,364,363,328,348,0,
2,1775671260784,3460,3043,15821,-7001737,2124589,1561371,0,0,0,263,443,245,338,374,388,332,310,272,123,132,192,0,
1,1775671260800,-1780,708,9849,274889,-3665,84299,0,0,0,339,369,265,400,266,411,529,353,370,361,312,359,0,
2,1775671260800,3517,2522,18975,-7086036,2387261,1803274,0,0,0,262,442,248,342,375,395,335,311,279,123,130,196,0,
1,1775671260816,-1842,646,9844,307876,-32986,101403,0,0,0,340,372,267,409,273,422,524,338,370,347,304,377,0,
2,1775671260816,3613,2249,22641,-7189883,2445904,1858252,0,0,0,258,438,246,338,371,392,337,311,284,124,132,198,0,
1,1775671260832,-1943,622,9820,355523,-50090,133168,0,0,0,338,375,263,414,285,444,532,318,375,346,296,393,0,
2,1775671260832,4067,1966,26939,-7379252,2365270,1841147,0,0,0,258,439,248,340,373,395,340,310,285,117,123,198,0,
1,1775671260848,-2005,583,9796,421497,-42760,178372,0,0,0,345,382,255,420,292,447,511,297,377,335,279,410,0,
2,1775671260848,3876,-502,31351,-7639480,2484999,1946216,0,0,0,260,440,248,343,374,394,344,307,286,116,119,197,0,
1,1775671260864,-2091,526,9863,485026,-31764,219911,0,0,0,361,388,262,420,307,461,514,282,395,331,266,438,0,
2,1775671260864,2144,-6417,34749,-7704232,2781880,2254092,0,0,0,265,440,246,348,375,393,349,303,288,116,114,193,0,
1,1775671260880,-2234,512,10102,575435,-36651,282219,0,0,0,379,402,286,424,327,457,518,268,404,328,251,457,0,
2,1775671260880,-90,-19267,36501,-7145901,2560747,2691472,0,0,0,269,441,244,352,377,395,352,301,292,117,113,191,0,
1,1775671260896,-2388,430,10452,704938,-58643,364075,0,0,0,405,421,288,444,331,474,512,256,407,311,232,489,0,
2,1775671260896,1545,-34060,31930,-5966931,1491732,2560747,0,0,0,269,442,243,353,378,397,353,305,292,120,117,191,0,
1,1775671260912,-2493,315,10882,852767,-102625,443488,0,0,0,408,430,284,458,336,491,491,238,414,300,213,522,0,
2,1775671260912,2632,-45910,20856,-3881437,1087340,1082453,0,0,0,268,441,242,355,380,398,354,309,293,123,121,192,0,
1,1775671260928,-2249,277,11581,1082453,-139277,502131,0,0,0,401,435,276,472,347,497,473,222,420,299,199,543,0,
2,1775671260928,-4508,-49738,14946,-1627344,1480737,-796568,0,0,0,264,437,240,353,378,397,365,343,290,135,148,190,0,
1,1775671260944,-1727,210,12270,1382998,-152716,507018,0,0,0,407,447,254,494,360,502,450,215,427,299,192,558,0,
2,1775671260944,-14649,-45034,18200,267558,880867,-1667662,0,0,0,256,422,227,349,372,384,398,432,276,173,224,178,0,
1,1775671260960,-1349,43,12988,1780061,-188146,436157,0,0,0,416,467,231,501,377,512,409,208,431,293,188,568,0,
2,1775671260960,-10442,-22158,23455,2273640,-1855808,-777020,0,0,0,250,395,198,340,361,365,443,471,268,206,264,173,0,
1,1775671260976,-1828,-57,13811,2232101,-270002,379958,0,0,0,410,469,221,482,389,524,366,201,431,276,182,569,0,
2,1775671260976,2479,9361,16965,3854559,-3991393,224798,0,0,0,254,374,180,318,367,357,471,478,272,193,281,176,0,
1,1775671260992,-2928,119,14845,2824640,-309097,464257,0,0,0,404,439,215,470,388,534,319,191,446,270,175,575,0,
2,1775671260992,5886,14367,10605,4657236,-3758042,665843,0,0,0,261,381,181,353,350,380,487,495,273,242,361,169,0,
1,1775671261008,-4321,291,16123,3600439,-219911,700051,0,0,0,425,446,214,472,392,528,279,189,435,264,164,563,0,
2,1775671261008,-1780,1469,16721,5181358,-1626123,648738,0,0,0,263,388,208,353,347,396,505,512,290,258,375,182,0,
1,1775671261024,-5537,512,17817,4448320,-58643,1059240,0,0,0,430,429,217,458,358,512,204,171,443,215,132,543,0,
2,1775671261024,-6159,-3220,23555,4751309,-43982,0,0,0,0,263,401,238,365,355,410,513,514,301,245,349,192,0,
1,1775671261040,-7355,607,20631,5364618,117286,1501506,0,0,0,413,387,228,430,335,490,203,163,417,192,112,491,0,
2,1775671261040,-248,866,20023,3455053,164933,-635299,0,0,0,277,417,266,374,359,414,528,528,300,258,348,203,0,
1,1775671261056,-9681,263,24063,6312681,313984,2039068,0,0,0,384,375,216,388,313,470,187,155,397,168,107,418,0,
2,1775671261056,4067,2373,13730,2306627,47647,-394618,0,0,0,289,436,288,382,373,421,538,538,306,274,357,218,0,
1,1775671261072,-10906,540,26901,7155675,511905,2637716,0,0,0,336,351,204,369,288,421,187,168,358,150,110,328,0,
2,1775671261072,3249,1095,10208,1407433,-98960,125838,0,0,0,309,453,310,396,384,432,552,555,311,313,389,235,0,
1,1775671261088,-10241,1904,28183,7768984,582765,3154508,0,0,0,288,326,199,322,247,363,226,200,307,154,149,247,0,
2,1775671261088,1153,129,10677,619417,-208915,213802,0,0,0,330,461,322,406,387,439,561,567,311,339,411,248,0,
1,1775671261104,-9236,4340,28207,8228354,613308,3506366,0,0,0,251,288,196,275,206,295,285,239,278,156,196,155,0,
2,1775671261104,918,689,11007,216246,-246789,84299,0,0,0,344,464,327,408,389,442,563,568,311,342,409,256,0,
1,1775671261120,-10672,6326,23708,8469035,922406,3712838,0,0,0,261,270,209,268,181,276,314,255,275,162,220,122,0,
2,1775671261120,1177,1387,10413,97738,-233350,12217,0,0,0,353,469,332,411,391,445,563,566,311,343,405,261,0,
1,1775671261136,-13606,10193,13371,7968126,830776,4100127,0,0,0,270,271,218,270,179,282,315,261,277,167,227,123,0,
2,1775671261136,1210,1718,10054,39095,-168598,-1221,0,0,0,360,472,336,414,392,449,565,566,311,348,406,265,0,
1,1775671261152,-10557,15549,9997,5485569,-89186,3629761,0,0,0,266,278,219,267,185,288,312,263,276,166,228,124,0,
2,1775671261152,1191,1732,10189,43982,-111177,0,0,0,0,367,476,339,419,395,449,569,568,315,357,409,266,0,
1,1775671261168,-3374,20282,10413,850324,-226020,1299921,0,0,0,264,283,220,267,187,290,316,263,277,166,228,123,0,
2,1775671261168,1158,1794,10203,101403,-86742,-19547,0,0,0,372,481,338,419,396,450,566,561,312,354,402,269,0,
1,1775671261184,-1450,17262,10667,-3496592,1478293,-2107485,0,0,0,261,286,219,268,191,292,321,265,279,168,230,122,0,
2,1775671261184,1119,1871,10131,182037,-52534,-36651,0,0,0,374,479,334,419,397,449,569,559,316,371,413,273,0,
1,1775671261200,-8968,9069,6513,-4532620,1962099,-3089756,0,0,0,255,286,219,269,191,294,320,266,276,168,231,125,0,
2,1775671261200,1119,1885,10035,272445,-10995,-40317,0,0,0,382,487,342,421,413,455,555,555,322,299,336,292,0,
1,1775671261216,-11452,5068,3646,-4218635,343306,-2067167,0,0,0,243,290,223,265,191,295,319,266,276,168,233,126,0,
2,1775671261216,1167,1789,9949,337197,7330,-31764,0,0,0,385,487,337,421,402,455,553,550,321,244,281,298,0,
1,1775671261232,-6250,5183,4690,-4133114,-1037249,-817337,0,0,0,238,291,223,265,196,298,322,268,278,169,234,124,0,
2,1775671261232,1229,1684,9863,371406,-3665,-21991,0,0,0,387,488,332,428,406,461,557,536,322,289,313,298,0,
1,1775671261248,-1713,5790,7044,-4594928,-940732,-397062,0,0,0,235,291,223,262,195,298,322,270,278,168,234,125,0,
2,1775671261248,1249,1579,9801,378736,-34208,-21991,0,0,0,397,490,341,427,406,465,558,522,333,310,325,308,0,
1,1775671261264,-1598,5580,8825,-5280319,-190589,-654847,0,0,0,234,292,223,263,196,298,321,270,278,169,235,128,0,
2,1775671261264,1253,1478,9763,360410,-59864,-31764,0,0,0,409,493,339,429,406,461,553,513,334,264,263,339,0,
1,1775671261280,-3388,4670,9815,-5770233,-229685,-895528,0,0,0,231,292,223,264,198,299,324,273,278,166,233,127,0,
2,1775671261280,1273,1454,9758,344527,-83077,-42760,0,0,0,415,498,339,436,408,467,553,502,335,237,228,352,0,
1,1775671261296,-3977,3962,10825,-6054896,-685390,-1034805,0,0,0,233,295,223,264,199,299,325,274,279,167,236,124,0,
2,1775671261296,1263,1450,9801,349414,-116064,-54977,0,0,0,423,505,343,439,414,479,555,492,347,236,221,363,0,
1,1775671261312,-3378,3498,12294,-6255260,-1178969,-1237612,0,0,0,234,296,224,265,201,299,325,275,280,167,237,125,0,
2,1775671261312,1210,1416,9844,370184,-139277,-65973,0,0,0,434,514,348,443,418,484,552,477,352,246,215,384,0,
1,1775671261328,-3531,2928,14127,-6425080,-1341460,-1530828,0,0,0,232,295,224,266,200,300,326,276,281,168,238,127,0,
2,1775671261328,1143,1373,9873,394618,-139277,-69638,0,0,0,442,522,349,454,424,489,546,459,350,251,205,403,0,
1,1775671261344,-4402,2282,16180,-6542366,-1506393,-1698205,0,0,0,231,295,225,267,199,300,327,275,279,169,238,125,0,
2,1775671261344,1119,1301,9959,432492,-120951,-65973,0,0,0,448,527,346,465,437,499,545,444,357,251,194,423,0,
1,1775671261360,-5106,1574,18755,-6607118,-1731192,-1684766,0,0,0,233,295,227,270,197,299,327,274,278,171,235,124,0,
2,1775671261360,1158,1229,10064,469144,-102625,-67195,0,0,0,457,529,347,466,447,499,541,424,361,260,187,445,0,
1,1775671261376,-5762,760,21866,-6646213,-1892460,-1689653,0,0,0,236,295,228,273,197,298,327,273,279,175,235,126,0,
2,1775671261376,1220,1153,10141,513126,-89186,-76969,0,0,0,471,533,352,474,449,507,536,402,365,267,182,457,0,
1,1775671261392,-6733,-95,25168,-6597344,-1947438,-1879021,0,0,0,236,298,228,269,199,296,324,275,279,171,240,126,0,
2,1775671261392,1263,1086,10184,565661,-75747,-96516,0,0,0,478,534,356,479,465,527,532,368,370,259,176,479,0,
1,1775671261408,-7915,-1765,28595,-6493497,-2024407,-2244318,0,0,0,236,301,228,265,205,296,320,283,278,165,247,125,0,
2,1775671261408,1340,1009,10236,630412,-52534,-124616,0,0,0,487,540,362,484,465,527,527,340,385,262,175,501,0,
1,1775671261424,-8825,-5972,31820,-6346889,-2320066,-2791654,0,0,0,229,302,227,265,212,300,320,288,280,165,253,122,0,
2,1775671261424,1608,894,10452,714712,-13439,-184481,0,0,0,503,548,364,481,473,520,501,302,380,263,170,521,0,
1,1775671261440,-7776,-14682,33041,-6169738,-2801427,-3042108,0,0,0,231,304,226,264,214,300,321,286,281,172,257,120,0,
2,1775671261440,1746,799,10782,830776,-23212,-263893,0,0,0,508,554,362,484,483,528,485,272,378,274,174,547,0,
1,1775671261456,-5211,-25805,30222,-5856975,-2885727,-2696359,0,0,0,225,309,232,264,216,309,324,287,289,172,257,121,0,
2,1775671261456,1617,760,11141,1005484,-80634,-333532,0,0,0,512,556,350,493,492,538,465,248,390,278,182,568,0,
1,1775671261472,43,-38530,22249,-4831944,-2668259,-1351233,0,0,0,225,307,231,264,216,309,330,288,292,174,257,128,0,
2,1775671261472,1354,727,11777,1279151,-101403,-360410,0,0,0,517,563,329,502,506,542,438,235,393,278,182,581,0,
1,1775671261488,8059,-47106,15711,-3130073,-2232101,404392,0,0,0,228,311,226,268,218,305,331,289,288,178,258,128,0,
2,1775671261488,1019,765,12739,1642005,-39095,-354301,0,0,0,517,566,303,501,519,543,404,230,393,273,184,592,0,
1,1775671261504,14855,-48796,14166,-1198517,-992045,1656666,0,0,0,226,289,227,269,193,305,345,283,291,204,263,121,0,
2,1775671261504,866,765,13811,2236988,43982,-312763,0,0,0,522,566,285,498,524,545,364,228,396,273,184,603,0,
1,1775671261520,11418,-39856,16817,827111,1182635,1805717,0,0,0,227,273,199,283,177,283,402,341,272,240,312,108,0,
2,1775671261520,1354,698,14730,2864957,26878,-278554,0,0,0,532,568,274,493,527,542,321,225,396,280,183,609,0,
1,1775671261536,186,-12313,19301,2712241,3325550,1197295,0,0,0,253,253,165,283,164,253,445,409,257,275,362,89,0,
2,1775671261536,2330,693,15687,3470936,-80634,-350636,0,0,0,535,566,261,485,534,534,285,218,389,276,182,608,0,
