sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt,grass
2,1775670246288,3857,19660,9236,-960280,-1791056,-1722639,0,0,0,266,424,238,326,357,372,307,280,266,138,155,196,0,
1,1775670246304,-1708,1273,10126,305432,178372,9773,0,0,0,318,306,282,370,211,396,555,525,340,441,445,273,0,
2,1775670246304,4120,14070,9782,-4842939,-2009746,274889,0,0,0,254,427,236,330,363,378,309,284,265,140,159,196,0,
1,1775670246320,-1445,1206,10413,379958,85521,29321,0,0,0,323,310,277,374,211,401,551,505,342,428,434,285,0,
2,1775670246320,6594,6724,5632,-5103168,-1552819,912632,0,0,0,253,429,240,328,362,378,309,287,265,143,164,199,0,
1,1775670246336,-1521,1249,10437,428827,-12217,50090,0,0,0,324,314,280,376,210,411,544,474,351,415,419,296,0,
2,1775670246336,7307,3943,2957,-4546059,-582765,762359,0,0,0,250,428,239,326,362,375,308,288,264,145,169,199,0,
1,1775670246352,-1569,1229,10145,499687,-109955,65973,0,0,0,335,313,279,380,212,417,542,445,361,408,400,307,0,
2,1775670246352,4795,5412,4369,-4574158,284663,525344,0,0,0,249,429,239,327,364,376,308,291,264,144,170,197,0,
1,1775670246368,-1636,1000,8786,477696,-130725,68416,0,0,0,346,308,268,383,216,410,544,425,354,402,383,318,0,
2,1775670246368,3005,6446,6580,-5181358,478918,616973,0,0,0,249,431,239,329,365,377,306,291,262,145,172,196,0,
1,1775670246384,-1737,799,8155,421497,-120951,70860,0,0,0,320,319,266,374,226,405,543,403,346,386,361,335,0,
2,1775670246384,3694,5465,7571,-5744576,496022,830776,0,0,0,247,430,239,329,365,377,306,291,264,147,175,198,0,
1,1775670246400,-1818,756,9169,434936,-131946,75747,0,0,0,325,321,265,382,234,414,536,379,347,373,339,336,0,
2,1775670246400,4111,4326,8480,-5922949,978606,886976,0,0,0,246,430,239,329,365,379,309,294,267,147,176,198,0,
1,1775670246416,-1818,799,9897,469144,-131946,85521,0,0,0,340,316,264,392,235,420,534,373,352,366,337,345,0,
2,1775670246416,3460,4091,10026,-6107430,1339016,946841,0,0,0,248,431,241,331,367,378,310,293,263,152,180,193,0,
1,1775670246432,-1794,799,9844,464257,-102625,98960,0,0,0,321,316,267,376,236,420,532,359,355,354,318,347,0,
2,1775670246432,3216,3771,11739,-6389650,1474628,1089783,0,0,0,245,429,239,330,366,377,310,291,263,154,185,194,0,
1,1775670246448,-1756,732,9691,444709,-83077,113620,0,0,0,318,323,264,391,241,426,527,342,356,354,328,361,0,
2,1775670246448,3306,3230,13304,-6577796,1620014,1203404,0,0,0,246,428,239,329,364,377,312,293,265,156,187,194,0,
1,1775670246464,-1708,636,9696,427605,-76969,120951,0,0,0,324,336,267,398,248,434,526,334,365,352,315,371,0,
2,1775670246464,3239,2708,15075,-6649878,1809382,1251052,0,0,0,246,428,238,331,364,377,311,296,265,156,187,193,0,
1,1775670246480,-1694,555,9772,419053,-79412,118507,0,0,0,319,335,266,394,255,435,524,321,366,341,296,379,0,
2,1775670246480,3091,2412,17449,-6679200,1969429,1218065,0,0,0,247,428,241,329,361,374,315,296,268,156,187,194,0,
1,1775670246496,-1703,492,9796,422718,-79412,117286,0,0,0,317,331,267,393,265,441,525,304,370,339,304,402,0,
2,1775670246496,3062,2584,20167,-6761056,2064724,1170417,0,0,0,248,430,243,333,365,378,316,295,268,154,180,192,0,
1,1775670246512,-1718,411,9830,441044,-98960,133168,0,0,0,318,327,263,400,272,442,521,297,375,335,298,421,0,
2,1775670246512,3134,3249,23924,-6949202,2145358,1219287,0,0,0,249,431,244,333,365,379,317,294,271,157,185,195,0,
1,1775670246528,-1818,358,9877,471587,-135612,173485,0,0,0,323,326,262,407,269,446,523,290,384,318,272,433,0,
2,1775670246528,2895,2665,28442,-7183775,2280970,1530828,0,0,0,245,428,240,333,364,380,319,293,271,159,184,194,0,
1,1775670246544,-2005,330,9916,511905,-155159,227241,0,0,0,333,334,264,419,269,453,525,274,395,306,248,455,0,
2,1775670246544,2311,-1526,32648,-7260744,2463008,2002416,0,0,0,247,427,239,336,365,381,326,291,275,158,174,195,0,
1,1775670246560,-2249,296,9964,579100,-146607,299323,0,0,0,343,346,280,442,277,469,518,256,405,308,235,487,0,
2,1775670246560,1990,-11964,35022,-6919881,2432465,2245540,0,0,0,252,428,240,342,367,385,331,291,279,158,167,194,0,
1,1775670246576,-2464,215,10141,689055,-118507,389732,0,0,0,351,357,301,469,288,500,515,245,420,299,224,505,0,
2,1775670246576,3158,-26585,33227,-6136752,1839926,1880243,0,0,0,254,429,239,346,368,388,333,293,283,158,166,194,0,
1,1775670246592,-2646,114,10461,834441,-81855,496022,0,0,0,352,372,270,479,322,509,508,240,423,280,201,519,0,
2,1775670246592,3881,-41296,24618,-4531398,1225395,564439,0,0,0,254,429,239,347,368,389,337,295,285,153,163,196,0,
1,1775670246608,-2550,23,11040,1045801,-46425,594982,0,0,0,359,371,256,490,334,522,490,209,413,274,174,530,0,
2,1775670246608,-4642,-46269,17377,-2140471,1499063,-1062905,0,0,0,258,431,242,349,369,390,338,296,284,158,162,196,0,
1,1775670246624,-2182,-90,11682,1330464,-24434,658512,0,0,0,368,401,232,506,410,516,478,208,423,273,192,539,0,
2,1775670246624,-13156,-45024,16855,-299323,985936,-1561371,0,0,0,256,430,242,346,370,391,339,309,282,173,186,194,0,
1,1775670246640,-1545,-339,12289,1687209,-41538,653625,0,0,0,382,406,227,507,405,528,432,198,427,254,163,562,0,
2,1775670246640,-12328,-41043,18162,1095892,-421497,-1060462,0,0,0,247,425,236,343,369,388,357,370,272,165,223,186,0,
1,1775670246656,-1368,-483,13098,2039068,-141720,614530,0,0,0,385,411,219,524,382,521,420,191,442,261,146,565,0,
2,1775670246656,-3618,-21421,21134,2696359,-1380555,-381179,0,0,0,247,412,224,347,364,379,416,461,266,160,220,173,0,
1,1775670246672,-2124,-411,14156,2503325,-288328,629191,0,0,0,401,414,214,535,396,524,396,182,463,242,134,566,0,
2,1775670246672,4637,20708,19679,3552792,-2171015,376292,0,0,0,250,376,206,344,341,369,454,472,263,183,272,172,0,
1,1775670246688,-3230,-258,15405,3130073,-338419,785572,0,0,0,423,395,207,511,388,545,329,171,472,219,119,554,0,
2,1775670246688,4761,26494,10045,3623652,-3068986,1026253,0,0,0,260,378,212,349,329,380,415,471,296,299,406,156,0,
1,1775670246704,-4206,-28,17492,4024380,-249233,1078788,0,0,0,412,406,206,498,392,528,333,187,461,202,110,523,0,
2,1775670246704,-2699,4278,12304,4850269,-2667037,968832,0,0,0,264,386,231,359,340,393,494,497,285,217,342,179,0,
1,1775670246720,-6389,306,19818,4991990,-130725,1424537,0,0,0,391,400,223,488,385,527,274,163,456,172,97,481,0,
2,1775670246720,-7508,-8930,23359,5243667,-978606,133168,0,0,0,281,409,270,371,350,397,518,518,287,218,327,182,0,
1,1775670246736,-10098,71,23019,6115982,-106290,2045176,0,0,0,389,375,205,458,348,512,214,136,438,171,97,420,0,
2,1775670246736,-1512,-1397,22388,3549127,-52534,-648738,0,0,0,290,426,292,373,357,404,534,533,295,247,338,204,0,
1,1775670246752,-11873,-555,27260,7117801,-185703,2768441,0,0,0,357,350,184,395,296,456,196,139,386,157,95,328,0,
2,1775670246752,3330,3484,15568,2006081,73303,-518013,0,0,0,299,435,317,377,365,419,541,543,304,262,341,233,0,
1,1775670246768,-10653,-1541,32323,7731110,-278554,3346319,0,0,0,293,325,187,330,250,380,212,170,319,132,106,228,0,
2,1775670246768,2885,1718,11179,1185078,13439,-9773,0,0,0,318,444,325,390,378,431,545,548,310,269,338,257,0,
1,1775670246784,-9155,-368,35333,8014551,-471587,3707952,0,0,0,255,291,196,293,213,317,258,211,280,141,152,164,0,
2,1775670246784,1521,134,10361,788016,-7330,174707,0,0,0,339,453,327,401,381,439,550,555,315,279,338,287,0,
1,1775670246800,-9964,5924,29968,8466592,-507018,3930306,0,0,0,248,266,216,260,174,284,303,242,279,145,185,125,0,
2,1775670246800,1306,435,10729,511905,-64751,111177,0,0,0,351,458,330,401,376,435,554,556,322,346,362,296,0,
1,1775670246816,-9863,14194,15094,8337088,277332,4014606,0,0,0,240,269,222,261,175,293,301,255,284,152,210,126,0,
2,1775670246816,1493,1325,10581,298102,-151494,35430,0,0,0,355,460,333,400,377,431,559,561,324,340,356,294,0,
1,1775670246832,-8083,15989,8384,6544810,1577254,3298672,0,0,0,239,274,221,265,183,298,295,253,278,156,211,130,0,
2,1775670246832,1450,1799,10227,205250,-166155,4886,0,0,0,363,465,339,405,382,439,563,563,320,297,344,299,0,
1,1775670246848,-7461,17334,9030,2216219,1857030,1073901,0,0,0,261,274,218,276,184,296,303,254,269,159,211,127,0,
2,1775670246848,1454,1804,10184,267558,-173485,-1221,0,0,0,372,469,345,409,384,446,558,556,318,306,350,304,0,
1,1775670246864,-6637,16319,8844,-2149023,1431868,-1259604,0,0,0,261,278,224,269,185,295,309,256,270,162,210,128,0,
2,1775670246864,1325,1794,10318,354301,-196698,-23212,0,0,0,377,474,348,411,383,447,556,551,319,263,299,319,0,
1,1775670246880,-6240,11610,6676,-4114788,1274264,-2284635,0,0,0,246,280,225,264,186,294,308,259,274,156,210,127,0,
2,1775670246880,1076,1842,10303,428827,-141720,-50090,0,0,0,382,476,345,415,384,454,557,537,330,251,264,327,0,
1,1775670246896,-7470,6575,3776,-4250400,1211956,-1921782,0,0,0,221,282,225,258,198,298,303,256,273,155,214,129,0,
2,1775670246896,1081,1794,10093,511905,-7330,-63529,0,0,0,392,482,348,418,386,456,551,512,336,305,275,334,0,
1,1775670246912,-7796,4503,2809,-4059810,612086,-1071457,0,0,0,216,286,227,252,196,298,304,259,275,156,215,128,0,
2,1775670246912,1229,1593,9882,583987,74525,-67195,0,0,0,398,482,342,420,385,463,536,485,336,290,253,342,0,
1,1775670246928,-5537,4781,4340,-4317595,-31764,-521678,0,0,0,221,290,230,253,195,299,309,260,277,159,216,128,0,
2,1775670246928,1349,1359,9772,604756,83077,-72082,0,0,0,405,485,345,422,389,466,539,473,337,242,221,363,0,
1,1775670246944,-3168,5120,6613,-4939456,-161268,-475253,0,0,0,224,288,231,258,193,300,318,258,278,173,216,130,0,
2,1775670246944,1435,1244,9758,572991,46425,-81855,0,0,0,413,486,342,423,386,464,540,464,356,236,204,373,0,
1,1775670246960,-3450,4680,7987,-5467243,-9773,-905302,0,0,0,230,284,229,266,188,298,329,257,278,186,214,128,0,
2,1775670246960,1517,1201,9777,537561,-2443,-97738,0,0,0,420,489,348,427,388,466,534,447,361,233,193,380,0,
1,1775670246976,-4498,4000,9203,-5887519,-156381,-1411098,0,0,0,232,285,229,269,189,296,332,261,278,181,215,127,0,
2,1775670246976,1541,1134,9772,511905,-73303,-114842,0,0,0,434,496,359,432,396,476,533,439,362,234,196,394,0,
1,1775670246992,-5393,3273,10581,-6206390,-664621,-1875356,0,0,0,231,286,228,269,194,298,327,266,279,173,219,125,0,
2,1775670246992,1464,1062,9763,492357,-134390,-124616,0,0,0,440,501,356,438,401,482,533,431,367,238,192,407,0,
1,1775670247008,-5484,2493,12151,-6436076,-1134987,-2138028,0,0,0,248,279,226,280,187,296,333,262,278,187,213,122,0,
2,1775670247008,1277,971,9782,470366,-160046,-122173,0,0,0,443,504,350,441,409,486,534,421,373,244,184,421,0,
1,1775670247024,-5451,1349,14199,-6588792,-1412320,-2206445,0,0,0,223,282,231,263,195,302,318,257,274,180,218,124,0,
2,1775670247024,1191,918,9858,452040,-127059,-109955,0,0,0,447,505,349,441,413,488,529,409,375,245,182,433,0,
1,1775670247040,-5829,335,16147,-6646213,-1536936,-2080607,0,0,0,221,285,234,259,192,302,313,261,282,165,221,126,0,
2,1775670247040,1234,890,9978,454483,-86742,-105068,0,0,0,454,508,350,443,415,489,520,393,371,244,178,444,0,
1,1775670247056,-6092,-416,18439,-6663318,-1624901,-1803274,0,0,0,219,286,234,259,196,302,315,266,278,156,220,120,0,
2,1775670247056,1349,837,10078,487470,-59864,-113620,0,0,0,465,515,353,449,422,494,520,376,365,247,172,460,0,
1,1775670247072,-6135,-890,20703,-6675535,-1637118,-1642005,0,0,0,221,287,235,254,192,299,311,263,278,158,220,123,0,
2,1775670247072,1450,756,10136,535117,-43982,-134390,0,0,0,473,518,353,452,425,495,519,358,370,255,171,479,0,
1,1775670247088,-6666,-1636,23397,-6612005,-1582140,-1793500,0,0,0,223,290,236,255,191,297,315,265,276,159,221,123,0,
2,1775670247088,1478,674,10189,594982,-25656,-166155,0,0,0,478,520,347,457,443,496,513,337,384,269,178,499,0,
1,1775670247104,-7858,-3067,26365,-6434854,-1723861,-2199114,0,0,0,217,287,233,256,191,301,314,264,280,160,221,126,0,
2,1775670247104,1488,593,10370,693942,12217,-212581,0,0,0,487,532,354,457,445,501,503,314,375,253,173,507,0,
1,1775670247120,-8231,-6700,29825,-6321233,-2400700,-2669481,0,0,0,219,285,233,262,191,305,315,260,282,169,219,128,0,
2,1775670247120,1564,531,10624,818559,35430,-252898,0,0,0,495,532,357,463,454,501,487,294,380,262,173,523,0,
1,1775670247136,-7360,-13204,31873,-6360328,-2862514,-2896722,0,0,0,222,287,234,266,193,305,318,260,284,174,219,126,0,
2,1775670247136,1804,464,10964,1005484,-8552,-293215,0,0,0,499,533,345,460,457,508,461,272,388,303,207,536,0,
1,1775670247152,-6475,-26125,29284,-6180734,-2500882,-2459343,0,0,0,222,289,234,265,192,307,314,256,288,174,218,125,0,
2,1775670247152,2067,378,11423,1248608,-95294,-349414,0,0,0,500,543,338,464,467,516,440,237,394,321,221,552,0,
1,1775670247168,-3244,-37310,21880,-4840496,-2095267,-856433,0,0,0,220,289,232,263,192,310,312,257,291,174,218,126,0,
2,1775670247168,2182,234,11954,1550375,-164933,-425162,0,0,0,503,546,326,478,479,520,414,228,393,318,219,568,0,
1,1775670247184,6101,-43067,16697,-2847853,-1960877,840550,0,0,0,220,290,231,264,194,308,320,266,289,176,220,125,0,
2,1775670247184,1832,81,12811,1975538,-150272,-508239,0,0,0,502,543,298,481,486,531,383,232,395,289,201,573,0,
1,1775670247200,13567,-44039,15826,-972497,-850324,1319468,0,0,0,224,287,230,268,191,303,334,278,283,190,243,123,0,
2,1775670247200,1340,76,13850,2470339,-133168,-531452,0,0,0,508,555,287,479,497,537,339,221,388,278,198,583,0,
1,1775670247216,11916,-40277,17032,723264,801455,1061683,0,0,0,228,271,215,273,180,285,392,352,269,244,326,108,0,
2,1775670247216,1612,71,14907,3098308,-177150,-515570,0,0,0,515,557,280,478,501,540,297,206,385,274,197,590,0,
1,1775670247232,598,-15783,19320,2621833,2733011,552222,0,0,0,232,250,162,268,160,241,457,447,246,286,387,81,0,
2,1775670247232,2421,220,16324,3847229,-261450,-597426,0,0,0,520,552,264,477,501,536,269,192,387,263,184,586,0,
1,1775670247248,-7772,16137,13831,3810577,4411668,-85521,0,0,0,241,254,131,282,165,232,464,463,241,316,411,71,0,
2,1775670247248,3192,392,18339,4684114,-355523,-753807,0,0,0,522,544,252,473,497,530,274,204,384,248,163,568,0,
1,1775670247264,-4383,15951,10562,4969999,4659680,-634078,0,0,0,245,243,149,283,159,244,479,479,258,370,427,76,0,
2,1775670247264,4675,478,21344,5622403,-436157,-989601,0,0,0,512,523,256,467,483,528,286,210,382,233,146,514,0,
1,1775670247280,3953,-315,18147,5787337,2596177,-540004,0,0,0,244,241,167,293,159,264,491,491,270,388,440,87,0,
2,1775670247280,6556,224,25977,6790377,-403171,-1359786,0,0,0,478,505,248,458,468,510,255,151,380,219,137,434,0,
1,1775670247296,6058,-4881,23349,5178915,592539,56199,0,0,0,255,251,196,306,163,289,495,495,286,410,446,99,0,
2,1775670247296,7954,9,30265,7872831,3665,-1772730,0,0,0,411,480,223,434,450,480,257,158,352,195,131,371,0,
1,1775670247312,-287,-435,20411,3222925,-197920,621860,0,0,0,252,265,206,316,176,316,504,505,306,419,453,118,0,
2,1775670247312,7686,1756,33022,8919854,839328,-2252871,0,0,0,344,449,217,389,408,436,272,181,312,165,117,312,0,
1,1775670247328,-4264,430,13773,1665218,-2443,133168,0,0,0,251,273,223,318,186,338,521,521,322,427,466,159,0,
2,1775670247328,6336,4910,33701,9582032,1458746,-2698802,0,0,0,290,423,243,342,367,382,290,239,268,119,101,225,0,
1,1775670247344,-3230,210,9997,950506,230907,-301767,0,0,0,262,286,241,323,191,357,529,529,328,436,476,200,0,
2,1775670247344,6307,7025,29399,9671218,1576032,-3051882,0,0,0,273,415,243,326,358,378,305,279,274,112,111,196,0,
1,1775670247360,-1349,138,10189,646295,295658,-243124,0,0,0,283,299,253,341,204,368,527,527,334,440,478,221,0,
2,1775670247360,7901,10241,17425,9070127,977384,-3524692,0,0,0,282,417,241,320,351,376,301,283,274,134,159,201,0,
1,1775670247376,-1316,454,10882,346971,276111,-59864,0,0,0,302,305,265,356,212,378,525,525,341,439,477,233,0,
2,1775670247376,5575,16171,9906,6646213,-144164,-3457497,0,0,0,277,422,241,327,361,377,305,288,268,127,142,197,0,
1,1775670247392,-1856,885,10552,129503,284663,7330,0,0,0,315,309,272,360,208,380,527,523,341,439,479,245,0,
2,1775670247392,1703,21450,9514,580321,-1703092,-1208291,0,0,0,273,422,236,329,360,372,310,290,263,129,142,195,0,
1,1775670247408,-1660,1124,10126,109955,284663,-2443,0,0,0,317,320,270,363,213,373,534,520,338,440,477,252,0,
2,1775670247408,3244,16989,10327,-4499633,-2791654,1127657,0,0,0,267,422,235,330,361,374,311,291,262,130,142,196,0,
1,1775670247424,-1416,1215,10184,177150,241902,13439,0,0,0,310,326,274,361,213,377,536,510,336,438,473,263,0,
2,1775670247424,7518,6929,7982,-6410419,-2861292,1901012,0,0,0,260,425,237,332,364,377,312,293,262,128,139,197,0,
1,1775670247440,-1277,1287,10394,271224,158824,47647,0,0,0,317,334,278,361,215,384,525,498,345,436,467,282,0,
2,1775670247440,8231,2952,4067,-5645616,-1764178,916297,0,0,0,254,428,239,331,365,376,316,299,265,127,140,197,0,
1,1775670247456,-1239,1263,10366,371406,28099,63529,0,0,0,315,333,274,358,215,386,528,488,353,427,458,287,0,
2,1775670247456,6326,3441,3211,-5221676,-569326,32986,0,0,0,252,428,240,330,365,378,318,301,265,128,143,196,0,
1,1775670247472,-1325,1110,10102,447153,-89186,68416,0,0,0,321,344,293,353,210,388,530,476,356,410,448,293,0,
2,1775670247472,3335,5302,5786,-5706703,-3665,-153938,0,0,0,254,429,242,332,365,380,309,299,267,129,143,193,0,
1,1775670247488,-1440,918,9815,442266,-128281,64751,0,0,0,322,344,292,353,212,389,528,466,345,411,433,297,0,
2,1775670247488,1966,5594,7824,-6245486,76969,13439,0,0,0,256,430,242,333,366,377,301,301,270,130,146,192,0,
1,1775670247504,-1531,799,9672,400727,-128281,64751,0,0,0,326,346,295,350,207,385,528,451,347,405,421,299,0,
2,1775670247504,2388,4599,8561,-6519153,196698,259006,0,0,0,257,431,242,334,366,378,320,300,264,134,147,194,0,
1,1775670247520,-1622,780,9643,344527,-95294,72082,0,0,0,326,359,292,357,218,392,527,447,356,400,411,302,0,
2,1775670247520,3000,3508,9361,-6525262,807563,420275,0,0,0,256,432,245,336,368,379,320,299,264,133,143,193,0,
1,1775670247536,-1631,808,9662,301767,-36651,85521,0,0,0,328,365,290,362,220,402,517,439,369,397,403,313,0,
2,1775670247536,2459,3306,10882,-6517932,1337794,525344,0,0,0,253,429,242,334,369,380,321,304,266,133,145,194,0,
1,1775670247552,-1541,808,9696,272445,7330,95294,0,0,0,330,358,292,362,212,404,513,422,371,392,388,321,0,
2,1775670247552,1708,3378,12778,-6603453,1502728,637743,0,0,0,254,429,243,333,367,377,321,305,269,132,145,196,0,
1,1775670247568,-1454,765,9719,255341,19547,96516,0,0,0,330,357,291,359,217,403,517,414,368,383,374,326,0,
2,1775670247568,1627,3082,14510,-6695083,1512502,665843,0,0,0,253,431,244,331,367,377,319,306,270,127,146,195,0,
1,1775670247584,-1426,732,9748,255341,14660,92851,0,0,0,330,360,290,362,229,410,518,409,372,381,364,337,0,
2,1775670247584,2091,2546,16243,-6747617,1547932,515570,0,0,0,255,432,247,337,371,385,321,306,270,124,141,193,0,
1,1775670247600,-1387,698,9772,271224,2443,90408,0,0,0,333,359,295,369,233,420,517,398,377,381,353,349,0,
2,1775670247600,2536,2459,18506,-6816034,1661553,271224,0,0,0,251,429,243,331,367,379,314,304,266,126,144,191,0,
1,1775670247616,-1320,650,9839,291993,-20769,85521,0,0,0,333,361,299,368,244,417,525,383,375,367,342,359,0,
2,1775670247616,2962,2924,22182,-7004180,1797165,171042,0,0,0,253,430,244,331,366,379,318,305,270,127,145,194,0,
1,1775670247632,-1359,598,9906,324980,-57421,89186,0,0,0,335,362,285,372,243,413,528,360,369,365,334,378,0,
2,1775670247632,3158,2790,26460,-7180110,1881464,437379,0,0,0,252,429,244,330,361,381,322,298,276,137,155,197,0,
1,1775670247648,-1507,569,9901,382401,-74525,120951,0,0,0,342,375,287,379,248,440,524,350,385,353,318,407,0,
2,1775670247648,3651,201,30466,-7161784,1923003,1321912,0,0,0,256,430,245,333,358,382,327,295,280,192,172,198,0,
1,1775670247664,-1622,526,9925,445931,-69638,166155,0,0,0,351,398,275,394,261,443,523,333,383,354,321,411,0,
2,1775670247664,4733,-5934,33022,-6905220,2189341,2361605,0,0,0,261,432,246,340,360,385,331,293,282,184,166,198,0,
1,1775670247680,-1756,402,9997,516791,-40317,228463,0,0,0,370,410,277,403,287,448,517,317,403,354,313,430,0,
2,1775670247680,5068,-17085,33634,-6322455,2538755,2968805,0,0,0,264,434,244,347,363,391,334,290,285,144,151,198,0,
1,1775670247696,-1904,349,10126,597426,-7330,290771,0,0,0,389,430,313,408,302,490,509,290,420,338,272,465,0,
2,1775670247696,3809,-30413,28757,-5185024,2177123,2610838,0,0,0,265,434,243,347,363,392,334,292,288,145,152,199,0,
1,1775670247712,-2010,339,10452,707381,8552,357967,0,0,0,425,422,310,423,298,484,506,257,428,323,236,463,0,
2,1775670247712,-981,-42373,19674,-3169168,1817934,1490511,0,0,0,268,436,245,347,363,392,334,294,288,145,152,200,0,
