sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt,brick
2,1775671639104,5125,2220,22383,-7351152,2575407,2105041,0,0,0,260,444,244,344,381,403,328,314,276,134,152,199,0,
1,1775671639120,-2072,134,9901,397062,-97738,131946,0,0,0,350,354,265,411,283,452,515,287,378,332,259,458,0,
2,1775671639120,5762,2469,26714,-7546629,2539977,2221106,0,0,0,258,444,244,345,381,405,333,311,277,133,149,199,0,
1,1775671639136,-2167,47,9916,453262,-169820,162490,0,0,0,352,360,268,417,284,464,515,274,393,319,243,476,0,
2,1775671639136,6968,1904,31356,-7749436,2603507,2251649,0,0,0,260,443,244,346,380,405,337,306,280,133,145,199,0,
1,1775671639152,-2349,-9,9834,504574,-229685,215024,0,0,0,365,369,258,422,294,469,509,265,399,305,228,490,0,
2,1775671639152,7197,-2306,35678,-7883826,2886949,2279749,0,0,0,261,442,242,349,380,406,341,297,283,145,153,201,0,
1,1775671639168,-2507,-71,9873,572991,-268780,278554,0,0,0,363,383,250,429,324,481,501,257,403,291,219,504,0,
2,1775671639168,4201,-11701,37262,-7633372,3326772,2337170,0,0,0,266,444,244,350,381,408,346,295,291,153,160,201,0,
1,1775671639184,-2617,-95,10251,698829,-270002,349414,0,0,0,365,395,249,437,326,495,497,246,411,283,202,526,0,
2,1775671639184,-100,-26585,35328,-6624222,3054326,2236988,0,0,0,271,445,245,354,379,408,351,298,294,155,160,202,0,
1,1775671639200,-2636,-162,10677,873537,-224798,411723,0,0,0,380,398,247,448,312,506,491,229,417,286,185,547,0,
2,1775671639200,-942,-42794,26556,-4769635,1782504,1398881,0,0,0,272,445,244,357,383,412,347,305,295,154,160,204,0,
1,1775671639216,-2512,-272,11107,1059240,-172263,447153,0,0,0,393,405,247,455,328,512,475,215,416,286,177,558,0,
2,1775671639216,-4546,-52481,17214,-2411695,1353677,-747699,0,0,0,273,445,242,357,383,413,320,310,305,150,157,202,0,
1,1775671639232,-2311,-311,11825,1318247,-184481,458148,0,0,0,395,421,243,456,353,513,447,214,426,275,173,565,0,
2,1775671639232,-13199,-50964,16463,-513126,1053131,-2280970,0,0,0,252,440,236,355,387,408,370,374,292,130,148,202,0,
1,1775671639248,-1971,-449,12203,1609019,-252898,443488,0,0,0,386,435,225,463,377,520,410,212,441,268,175,572,0,
2,1775671639248,-15941,-38200,21986,1237612,-670730,-2166128,0,0,0,242,412,211,350,369,384,413,457,267,150,196,188,0,
1,1775671639264,-1799,-660,12505,1936442,-356745,389732,0,0,0,384,445,214,472,391,522,372,197,429,258,170,575,0,
2,1775671639264,-2335,-6604,22187,2907718,-3425732,-608421,0,0,0,246,366,183,342,348,372,464,475,266,169,253,182,0,
1,1775671639280,-2785,-660,13472,2405587,-454483,390953,0,0,0,396,438,202,477,412,535,335,187,436,254,156,586,0,
2,1775671639280,8432,16501,13591,3947411,-5037194,910189,0,0,0,257,361,181,346,338,382,490,490,280,184,286,184,0,
1,1775671639296,-3929,-545,14874,3045774,-483805,548556,0,0,0,407,417,210,479,365,533,279,173,444,254,140,592,0,
2,1775671639296,2014,6824,11514,4802622,-3918089,1665218,0,0,0,264,369,185,350,336,389,503,504,292,195,308,191,0,
1,1775671639312,-4915,-344,16314,3892433,-456927,857654,0,0,0,407,435,211,495,388,517,261,157,442,226,116,566,0,
2,1775671639312,-8365,-3551,19617,5252219,-1653001,1357342,0,0,0,264,379,198,357,340,397,515,515,310,205,318,195,0,
1,1775671639328,-5972,-210,18243,4824613,-476474,1252273,0,0,0,416,407,215,458,378,506,226,141,429,197,119,542,0,
2,1775671639328,-8829,-1785,25393,4729318,-284663,64751,0,0,0,267,391,221,370,350,411,526,526,315,216,319,207,0,
1,1775671639344,-7418,-186,21622,5762902,-591317,1660331,0,0,0,429,385,210,425,343,495,200,137,417,178,106,466,0,
2,1775671639344,272,1608,20445,3299894,-188146,-552222,0,0,0,278,409,263,385,363,427,537,537,314,224,315,228,0,
1,1775671639360,-9868,-71,26178,6803817,-554665,2133141,0,0,0,377,361,189,390,319,456,194,136,387,156,99,371,0,
2,1775671639360,4321,1617,13361,1841147,-244346,-101403,0,0,0,294,431,299,398,376,441,548,548,323,230,311,250,0,
1,1775671639376,-11227,-138,29944,7688349,-263893,2648711,0,0,0,311,341,196,348,282,408,205,154,354,138,98,290,0,
2,1775671639376,1655,425,10217,949284,-232128,356745,0,0,0,311,448,311,408,387,447,556,557,329,237,310,271,0,
1,1775671639392,-10591,1354,31399,8169711,70860,3054326,0,0,0,258,315,196,301,242,342,241,200,302,131,135,188,0,
2,1775671639392,263,272,10284,533896,-241902,302989,0,0,0,331,460,318,412,391,449,564,565,326,242,306,289,0,
1,1775671639408,-11466,4962,29896,8536230,482583,3419623,0,0,0,249,294,198,274,205,295,286,232,275,143,179,131,0,
2,1775671639408,717,880,10758,322536,-334754,84299,0,0,0,340,464,325,413,395,453,577,577,330,241,304,297,0,
1,1775671639424,-13491,9940,21033,8505687,580321,3756821,0,0,0,252,292,212,263,189,287,308,250,280,155,209,128,0,
2,1775671639424,837,1287,10433,161268,-334754,26878,0,0,0,354,472,332,426,402,463,578,578,330,247,307,302,0,
1,1775671639440,-12328,12668,12002,7613824,507018,4197865,0,0,0,234,302,219,256,199,295,305,265,285,156,227,130,0,
2,1775671639440,770,1502,10241,65973,-233350,24434,0,0,0,359,472,335,416,404,458,578,578,337,246,300,303,0,
1,1775671639456,-7207,14960,9978,4779409,532674,3687182,0,0,0,230,306,219,257,200,299,302,263,284,161,223,133,0,
2,1775671639456,751,1608,10256,76969,-157603,17104,0,0,0,367,473,335,424,398,458,576,576,329,246,292,304,0,
1,1775671639472,-3469,17047,10083,-172263,1047023,1273043,0,0,0,231,308,222,255,201,299,303,268,280,161,223,133,0,
2,1775671639472,698,1751,10270,175929,-117286,-6108,0,0,0,366,472,333,422,399,461,574,574,329,244,282,315,0,
1,1775671639488,-3522,13931,9270,-3924198,1769065,-1026253,0,0,0,231,308,221,256,201,299,304,263,279,165,223,132,0,
2,1775671639488,650,1871,10246,310319,-39095,-19547,0,0,0,371,476,333,429,405,467,574,569,331,251,276,320,0,
1,1775671639504,-6144,8269,6925,-4972443,2067167,-1761735,0,0,0,232,305,221,260,204,303,311,267,282,165,226,132,0,
2,1775671639504,655,1804,10165,428827,57421,-19547,0,0,0,380,481,332,435,409,473,572,556,336,245,263,328,0,
1,1775671639520,-8021,5192,4871,-4783074,1326799,-1142317,0,0,0,236,303,229,262,199,303,319,266,282,169,229,132,0,
2,1775671639520,727,1579,10026,489913,125838,-13439,0,0,0,383,483,332,437,409,471,572,541,339,241,249,343,0,
1,1775671639536,-7528,4541,4694,-4780631,357967,-467922,0,0,0,236,299,230,264,198,301,328,266,280,173,230,133,0,
2,1775671639536,818,1378,9906,510683,151494,-13439,0,0,0,387,486,334,438,409,470,568,528,341,240,238,355,0,
1,1775671639552,-5738,4551,5991,-5095837,-107512,-141720,0,0,0,238,301,228,267,202,304,330,264,280,176,228,133,0,
2,1775671639552,918,1239,9815,489913,136833,-20769,0,0,0,393,487,334,440,410,473,565,514,346,238,224,366,0,
1,1775671639568,-4867,4326,7748,-5619960,-139277,-146607,0,0,0,234,302,228,264,202,305,320,266,281,173,231,133,0,
2,1775671639568,1043,1191,9786,454483,97738,-26878,0,0,0,395,485,330,444,412,477,568,496,349,255,227,374,0,
1,1775671639584,-5690,3809,9069,-6098878,-282219,-408057,0,0,0,230,301,229,263,203,309,316,269,284,169,233,133,0,
2,1775671639584,1139,1172,9820,423940,28099,-30543,0,0,0,403,488,332,451,415,485,567,475,348,272,234,379,0,
1,1775671639600,-6350,3062,10519,-6513045,-701273,-735481,0,0,0,230,303,231,262,203,309,317,271,284,167,233,133,0,
2,1775671639600,1119,1100,9839,392175,-54977,-37873,0,0,0,412,491,336,453,419,489,566,465,348,238,196,394,0,
1,1775671639616,-6465,2086,12146,-6745173,-1194852,-1094670,0,0,0,232,304,232,263,203,308,318,273,283,167,234,132,0,
2,1775671639616,1033,1048,9853,368962,-103847,-50090,0,0,0,422,492,331,455,424,495,562,457,358,243,194,405,0,
1,1775671639632,-6566,1139,14022,-6792821,-1501506,-1389107,0,0,0,233,303,232,265,205,309,320,275,284,169,234,131,0,
2,1775671639632,938,1009,9901,368962,-96516,-61086,0,0,0,431,495,331,460,428,502,511,423,371,234,177,418,0,
1,1775671639648,-6915,507,16195,-6835582,-1758070,-1591914,0,0,0,232,305,233,262,206,308,320,279,285,168,235,130,0,
2,1775671639648,899,981,9987,395840,-75747,-70860,0,0,0,447,507,340,466,435,509,561,424,365,246,182,448,0,
1,1775671639664,-7451,-14,19377,-6995628,-2042733,-1731192,0,0,0,230,303,230,264,207,308,320,276,286,166,234,127,0,
2,1775671639664,928,928,10069,443488,-51312,-81855,0,0,0,448,514,340,466,440,511,563,400,370,246,172,462,0,
1,1775671639680,-8016,-780,22847,-7182553,-2277305,-1876578,0,0,0,233,303,230,261,202,306,321,273,284,169,233,124,0,
2,1775671639680,995,842,10083,500909,-26878,-100181,0,0,0,458,519,340,475,457,517,559,377,370,255,174,482,0,
1,1775671639696,-9006,-2239,27039,-7272961,-2434908,-2141693,0,0,0,228,307,230,261,206,307,322,277,285,165,229,123,0,
2,1775671639696,1067,784,10117,565661,-20769,-122173,0,0,0,470,531,337,478,465,519,554,354,372,257,173,500,0,
1,1775671639712,-10136,-5025,30509,-7109249,-2649933,-2577851,0,0,0,228,303,230,261,210,307,320,272,285,170,228,125,0,
2,1775671639712,1234,746,10270,646295,-24434,-155159,0,0,0,476,535,339,481,473,521,543,318,377,289,194,520,0,
1,1775671639728,-9581,-9863,33237,-6847799,-3331659,-3059213,0,0,0,232,303,228,269,207,308,321,270,286,171,224,123,0,
2,1775671639728,1617,631,10533,767246,7330,-249233,0,0,0,481,540,339,491,483,534,527,284,387,335,224,540,0,
1,1775671639744,-5982,-18310,33950,-6516710,-3915646,-3287676,0,0,0,229,306,226,271,203,308,332,270,290,175,223,122,0,
2,1775671639744,1517,598,11074,930958,3665,-339641,0,0,0,492,546,331,498,490,540,507,258,397,319,212,560,0,
1,1775671639760,-2383,-29667,29657,-5986479,-3514918,-3056769,0,0,0,229,307,226,269,203,309,337,267,298,176,224,121,0,
2,1775671639760,1335,569,11945,1253495,-64751,-372627,0,0,0,502,549,320,504,498,539,479,238,398,280,183,582,0,
1,1775671639776,67,-42655,20559,-4765970,-2725680,-1611462,0,0,0,234,308,227,273,202,313,334,259,295,180,222,125,0,
2,1775671639776,1024,593,12873,1679879,-65973,-389732,0,0,0,507,553,304,509,512,542,444,227,396,274,180,595,0,
1,1775671639792,8006,-51830,14319,-2831971,-2239431,682947,0,0,0,234,307,228,272,202,313,336,263,296,181,225,127,0,
2,1775671639792,674,555,13582,2185675,37873,-375071,0,0,0,511,556,278,512,527,551,404,226,400,268,180,599,0,
1,1775671639808,17918,-50677,15223,-701273,-896750,2036624,0,0,0,229,293,229,271,197,307,344,286,289,190,254,118,0,
2,1775671639808,1024,406,14328,2756223,111177,-349414,0,0,0,514,556,256,515,534,564,363,227,396,264,178,601,0,
1,1775671639824,12500,-38396,18444,1359786,1804495,1659109,0,0,0,227,275,199,270,186,282,390,354,269,232,326,95,0,
2,1775671639824,2057,335,15424,3396410,108734,-414166,0,0,0,523,559,252,501,526,560,331,213,398,255,174,606,0,
1,1775671639840,-2077,-7427,20942,2995683,3992615,803898,0,0,0,236,260,156,277,173,253,447,433,255,289,395,79,0,
2,1775671639840,2593,588,16865,4192978,35430,-605978,0,0,0,515,545,243,511,524,566,297,178,408,261,172,608,0,
1,1775671639856,-11696,24790,15979,3767816,4829500,-311541,0,0,0,246,248,143,289,167,246,464,464,262,330,417,84,0,
2,1775671639856,3144,885,18913,5156924,-14660,-840550,0,0,0,526,545,249,509,513,560,276,157,406,254,165,584,0,
1,1775671639872,-2790,12098,13170,5078733,3569896,-938289,0,0,0,243,250,144,288,172,260,473,473,275,373,426,86,0,
2,1775671639872,4307,976,22196,6188064,-10995,-1091005,0,0,0,511,511,240,496,496,555,272,153,396,240,147,516,0,
1,1775671639888,6996,-4876,21086,6155078,1361007,-576656,0,0,0,247,259,161,299,170,278,487,486,279,401,435,89,0,
2,1775671639888,5819,1201,27571,7371921,131946,-1393994,0,0,0,453,487,232,482,471,529,272,157,381,227,137,430,0,
1,1775671639904,3139,-4187,25130,4679227,59864,629191,0,0,0,254,282,190,306,182,300,501,501,284,426,449,112,0,
2,1775671639904,7063,1636,32021,8421388,527787,-1696983,0,0,0,381,460,192,449,440,481,286,167,349,192,124,354,0,
1,1775671639920,-4273,119,19100,2654820,-201585,811229,0,0,0,261,288,233,322,197,348,498,498,313,424,444,138,0,
2,1775671639920,6838,2857,34443,9181304,1064127,-2034181,0,0,0,322,440,211,388,407,432,302,210,306,151,109,296,0,
1,1775671639936,-5924,981,10777,1246165,-69638,39095,0,0,0,285,307,256,338,210,369,510,509,345,422,458,205,0,
2,1775671639936,7106,5656,34113,9601579,1569923,-2500882,0,0,0,281,424,230,344,372,393,313,252,279,118,98,223,0,
1,1775671639952,-2881,-272,9164,753807,24434,-274889,0,0,0,312,316,258,361,215,381,520,520,340,429,470,239,0,
2,1775671639952,9547,10189,26671,9588140,1783726,-3077539,0,0,0,274,423,236,335,367,389,320,282,279,108,104,200,0,
1,1775671639968,-1818,-229,10169,420275,73303,-149051,0,0,0,323,322,277,368,226,390,530,523,343,426,476,266,0,
2,1775671639968,10418,13227,16209,8695055,937067,-4026823,0,0,0,279,430,238,338,374,396,323,298,284,109,112,201,0,
1,1775671639984,-2603,674,10576,255341,125838,20769,0,0,0,327,326,272,373,232,394,538,520,340,439,470,290,0,
2,1775671639984,5685,17104,11663,5966931,-779464,-4207639,0,0,0,276,433,237,339,375,392,321,300,277,111,114,200,0,
1,1775671640000,-2799,1177,10026,262672,211359,53756,0,0,0,335,342,272,375,242,396,544,511,346,429,461,314,0,
2,1775671640000,3359,21081,8801,788016,-1836260,-2331061,0,0,0,272,432,234,327,387,378,320,299,268,113,114,198,0,
1,1775671640016,-2388,1091,9892,344527,207694,41538,0,0,0,336,346,269,382,256,405,545,496,353,422,448,333,0,
2,1775671640016,4498,17956,7757,-5031086,-2128254,153938,0,0,0,271,432,233,323,397,373,325,299,265,116,113,198,0,
1,1775671640032,-2182,976,10524,368962,119729,46425,0,0,0,336,347,270,386,258,416,545,482,366,422,441,349,0,
2,1775671640032,6317,9691,8351,-7021285,-1828930,1078788,0,0,0,270,433,233,345,377,389,326,300,266,117,112,200,0,
1,1775671640048,-2249,1124,10902,335975,62308,75747,0,0,0,339,348,267,390,253,423,547,457,372,415,428,359,0,
2,1775671640048,7078,3967,6633,-6495940,-1511280,681725,0,0,0,269,435,234,344,377,388,331,304,270,133,122,198,0,
1,1775671640064,-2244,1115,10318,433714,-40317,91629,0,0,0,341,346,258,398,255,419,548,418,371,403,406,366,0,
2,1775671640064,7547,3144,4675,-5798332,-977384,67195,0,0,0,270,438,239,345,376,390,335,306,271,213,171,198,0,
1,1775671640080,-2258,938,9801,546113,-149051,89186,0,0,0,343,352,258,401,260,413,540,392,378,397,387,377,0,
2,1775671640080,7384,3933,4895,-5731137,-106290,-382401,0,0,0,268,437,240,344,375,391,331,300,271,141,160,200,0,
1,1775671640096,-2378,698,9590,560774,-168598,81855,0,0,0,346,353,255,408,261,411,533,372,364,383,356,388,0,
2,1775671640096,5594,4465,7547,-6147747,652404,-508239,0,0,0,266,436,237,343,375,391,329,299,269,139,160,199,0,
1,1775671640112,-2464,531,9509,491135,-92851,89186,0,0,0,350,365,254,407,264,415,520,353,360,370,337,404,0,
2,1775671640112,4096,4513,9849,-6482501,985936,-324980,0,0,0,264,436,238,343,375,391,329,302,269,140,158,198,0,
1,1775671640128,-2483,445,9456,444709,-20769,103847,0,0,0,352,385,255,402,265,415,527,357,366,376,310,407,0,
2,1775671640128,4321,4364,11222,-6710965,1204626,177150,0,0,0,267,438,241,343,376,390,332,306,273,144,163,201,0,
1,1775671640144,-2435,435,9475,430049,23212,120951,0,0,0,349,407,255,401,272,420,522,341,372,438,304,391,0,
2,1775671640144,5039,4340,12629,-6932098,1633453,640186,0,0,0,265,439,241,343,376,390,334,305,271,142,165,201,0,
1,1775671640160,-2311,421,9557,411723,42760,136833,0,0,0,352,406,249,401,275,422,512,328,371,359,292,408,0,
2,1775671640160,5120,4154,15003,-7164227,2164906,1051909,0,0,0,265,439,240,345,377,392,335,307,274,140,161,199,0,
1,1775671640176,-2215,406,9657,399505,32986,145385,0,0,0,357,394,252,409,268,433,509,297,373,337,269,418,0,
2,1775671640176,4761,3517,17956,-7282735,2416582,1302364,0,0,0,263,438,239,347,382,394,337,308,276,142,159,199,0,
1,1775671640192,-2215,349,9782,415388,-14660,156381,0,0,0,359,393,251,415,279,436,505,280,373,332,258,432,0,
2,1775671640192,4757,2828,21282,-7378030,2531425,1370781,0,0,0,264,438,241,348,381,395,337,304,275,145,162,199,0,
1,1775671640208,-2292,268,9911,459370,-80634,183259,0,0,0,359,398,247,415,291,441,494,266,386,324,243,450,0,
2,1775671640208,5039,2340,25465,-7533190,2637716,1269377,0,0,0,265,438,243,348,377,393,337,302,275,143,159,199,0,
1,1775671640224,-2522,191,9959,520457,-128281,234572,0,0,0,366,399,253,427,290,451,485,266,388,327,230,459,0,
2,1775671640224,5173,1828,30691,-7683462,2747671,1270599,0,0,0,264,438,243,348,376,393,339,300,276,145,159,199,0,
1,1775671640240,-2751,134,9935,590095,-131946,304210,0,0,0,380,404,265,431,298,462,475,258,389,315,220,483,0,
2,1775671640240,4728,-62,35735,-7764097,2861292,1685988,0,0,0,262,437,239,349,377,396,342,296,278,149,161,200,0,
1,1775671640256,-2756,47,10016,678060,-107512,392175,0,0,0,386,417,267,429,324,480,467,239,399,296,213,513,0,
2,1775671640256,3263,-7360,38267,-7568620,3287676,2563190,0,0,0,263,438,237,352,377,398,347,294,283,147,152,198,0,
1,1775671640272,-2675,-28,10332,796568,-109955,477696,0,0,0,385,425,259,451,343,499,467,226,407,289,199,532,0,
2,1775671640272,813,-19425,38961,-6899112,3511253,3229033,0,0,0,265,436,239,354,377,401,351,292,288,151,153,202,0,
1,1775671640288,-2598,-143,10744,952949,-144164,544891,0,0,0,388,433,256,478,345,507,459,216,413,282,181,546,0,
2,1775671640288,167,-37286,32050,-5396383,2480112,2974913,0,0,0,269,437,239,359,380,403,354,296,289,157,159,204,0,
1,1775671640304,-2330,-311,11213,1176526,-174707,571769,0,0,0,398,452,254,478,351,512,433,210,420,276,179,558,0,
2,1775671640304,-784,-54266,20114,-3286454,1591914,1381777,0,0,0,274,441,241,360,380,404,356,298,290,160,163,205,0,
1,1775671640320,-2191,-344,11672,1406211,-184481,552222,0,0,0,403,456,234,482,366,523,406,207,417,274,172,569,0,
2,1775671640320,-9212,-58535,15252,-1198517,1606575,-841772,0,0,0,270,441,241,359,384,404,357,321,289,138,145,202,0,
1,1775671640336,-2000,-368,12065,1661553,-168598,502131,0,0,0,413,476,231,487,383,528,379,198,439,276,165,575,0,
2,1775671640336,-15051,-46991,19483,819781,146607,-1682322,0,0,0,252,427,226,355,385,401,394,431,276,165,220,194,0,
1,1775671640352,-1588,-526,12423,1962099,-164933,412944,0,0,0,407,470,215,471,380,526,340,198,449,258,163,574,0,
2,1775671640352,-6915,-17587,23876,2701246,-2381152,-1170417,0,0,0,243,366,178,345,355,369,451,471,266,167,241,183,0,
1,1775671640368,-2340,-655,13156,2386039,-201585,322536,0,0,0,404,457,212,470,396,530,292,182,456,254,157,585,0,
2,1775671640368,6326,14209,16362,3635869,-4536285,133168,0,0,0,250,351,177,342,344,376,481,485,287,180,276,185,0,
1,1775671640384,-3948,-674,14132,2941926,-196698,443488,0,0,0,419,457,206,462,413,518,238,184,440,243,165,590,0,
2,1775671640384,6322,14156,9595,4403116,-4860043,1059240,0,0,0,262,358,180,351,339,386,503,503,294,195,305,186,0,
1,1775671640400,-5259,-564,15348,3672521,-129503,746477,0,0,0,431,468,211,443,403,529,197,167,439,222,144,573,0,
2,1775671640400,-5025,-2976,15309,5360953,-2753780,1330464,0,0,0,267,371,185,362,342,393,519,518,294,226,334,187,0,
1,1775671640416,-6211,-545,16898,4466646,-35430,1158200,0,0,0,434,426,242,415,369,520,178,143,450,192,117,537,0,
2,1775671640416,-8169,-2699,23287,4978551,-852767,406836,0,0,0,270,384,202,374,350,403,528,529,297,241,345,191,0,
1,1775671640432,-7307,-861,19961,5280319,-3665,1600466,0,0,0,414,398,247,401,354,508,174,135,429,168,103,483,0,
2,1775671640432,-2785,1335,22632,3850894,-80634,-515570,0,0,0,277,402,241,381,361,414,539,540,314,231,328,205,0,
1,1775671640448,-9466,-799,23641,6170960,94073,2065946,0,0,0,378,380,225,382,334,474,177,138,396,164,101,405,0,
2,1775671640448,3527,2325,15309,2399478,-68416,-400727,0,0,0,290,423,278,388,371,424,550,550,326,224,311,229,0,
1,1775671640464,-11519,-478,26623,6987076,394618,2638937,0,0,0,330,359,209,347,303,426,186,153,363,154,108,323,0,
2,1775671640464,2306,641,11127,1407433,-80634,174707,0,0,0,308,442,295,401,382,438,557,557,328,235,308,256,0,
1,1775671640480,-11347,215,28844,7585724,779464,3202155,0,0,0,272,337,202,308,271,375,213,195,316,133,134,240,0,
2,1775671640480,492,33,10394,797790,-119729,318871,0,0,0,330,453,304,415,393,450,564,564,332,245,305,278,0,
1,1775671640496,-10720,2852,28930,8032877,957836,3580892,0,0,0,237,303,194,276,222,314,266,245,274,140,184,151,0,
2,1775671640496,325,545,10882,465479,-204028,140499,0,0,0,346,460,313,418,397,455,567,567,327,247,305,291,0,
1,1775671640512,-12213,6762,23507,8312654,637743,3854559,0,0,0,259,287,222,258,191,296,300,253,284,150,213,130,0,
2,1775671640512,799,1162,10471,219911,-249233,14660,0,0,0,355,470,320,415,399,457,568,571,328,246,303,299,0,
1,1775671640528,-12122,10361,15458,7844731,243124,4140444,0,0,0,243,295,227,251,233,298,302,271,291,149,227,130,0,
