sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt
2,1769098513440,1186,6781,19138,6753726,-3655417,963945,0,0,0,237,357,161,335,302,352,475,500,260,293,438,191,0
2,1769098513456,-2368,1536,22861,5834984,-1143539,978606,0,0,0,246,371,163,348,307,356,492,524,261,346,472,194,0
2,1769098513472,-3201,-2230,22679,4080579,23212,202807,0,0,0,255,395,176,362,322,369,519,552,265,377,496,201,0
2,1769098513488,957,-531,15601,2547308,-282219,-317649,0,0,0,269,426,217,378,344,398,568,569,299,345,477,240,0
2,1769098513504,2129,890,11055,1705535,-536339,18325,0,0,0,287,457,250,396,365,412,589,593,324,368,490,282,0
2,1769098513520,957,23,10892,769690,-507018,229685,0,0,0,306,474,254,404,379,412,595,613,307,388,497,321,0
2,1769098513536,330,-71,11165,201585,-340862,100181,0,0,0,323,495,297,411,388,429,594,619,314,449,533,328,0
2,1769098513552,536,670,10433,-7330,-191811,-15882,0,0,0,335,498,269,417,397,427,593,625,306,457,552,329,0
2,1769098513568,890,1124,9944,48869,-124616,-17104,0,0,0,350,501,268,424,398,424,598,636,318,461,556,346,0
2,1769098513584,837,995,10117,72082,-87964,2443,0,0,0,360,503,280,419,394,425,592,634,316,485,572,338,0
2,1769098513600,732,909,10232,81855,-53756,-3665,0,0,0,366,506,291,402,441,416,592,620,311,450,521,345,0
2,1769098513616,713,961,10165,125838,-23212,-19547,0,0,0,376,514,301,410,410,424,596,619,319,374,441,363,0
2,1769098513632,737,990,10098,186924,-6108,-24434,0,0,0,380,517,298,416,396,420,589,603,320,363,421,381,0
2,1769098513648,760,933,10093,248011,0,-24434,0,0,0,388,522,291,417,399,417,576,584,316,352,407,381,0
2,1769098513664,760,851,10093,265115,3665,-29321,0,0,0,389,525,282,421,402,424,571,561,315,330,382,380,0
2,1769098513680,765,799,10074,262672,13439,-37873,0,0,0,385,523,273,430,404,434,566,533,315,379,397,381,0
2,1769098513696,799,770,10040,248011,23212,-45204,0,0,0,390,522,271,435,405,437,556,516,320,415,401,387,0
