surface,source_user,hardness,evenness
soft,Kristian,58.39662677407125,11.371893620113356
soft,Kristian,23.9545273924009,7.796831855834909
soft,Kristian,25.57562339507662,3.022816451097224
soft,Kristian,36.14680264302012,27.36520854526958
soft,Kristian,23.249962332324365,12.549048103473332
soft,Kristian,34.85656285817964,7.9566923412294726
soft,Kristian,9.963221162798753,3.7203894782735065
soft,Kristian,6.987903592764814,18.23862810637989
soft,Kristian,34.07971846139413,10.986775178026448
soft,Kristian,48.947757444565724,13.668071501235286
soft,Kristian,46.28377794443978,0.7775032698735649
soft,Kristian,23.159755028761765,2.0999854672286005
soft,Kristian,39.74559693406892,4.752216247638424
soft,Kristian,56.94807131974052,5.595116988809766
soft,Kristian,31.729278018223184,14.896090684493531
soft,Kristian,31.738845161666738,59.27917453858451
soft,Kristian,19.91951129087291,51.3733468972533
soft,Kristian,16.011326640339153,27.764859758755993
soft,Kristian,24.232823316695516,29.668652812091267
soft,Kristian,49.592516782701225,14.503705856706874
soft,Kristian,33.26134378097048,41.818049702078184
soft,Kristian,30.088760833754247,55.391658189216685
soft,Kristian,25.823706186918074,34.805987501816595
soft,Kristian,34.54156072366948,78.09911350094463
