surface,source_user,hardness,evenness
paved,Kristian,65.47968662520684,24.39420803782506
paved,Kristian,59.52729593542132,30.666371158392437
paved,Kristian,68.80232455491104,25.199468085106385
paved,Kristian,54.82252603153014,60.82299054373522
paved,Kristian,59.39698235910774,56.32387706855791
paved,Kristian,67.75294666080649,38.96276595744681
paved,Kristian,63.00932297333684,32.439420803782504
paved,Kristian,57.96864398511433,56.973995271867615
paved,Kristian,56.84077627377826,43.114657210401894
paved,Kristian,66.96097828306378,51.4701536643026
paved,Kristian,62.96644613486039,58.835697399527184
paved,Kristian,62.14832567640883,58.24468085106383
paved,Kristian,63.13093334822702,53.39834515366431
paved,Kristian,63.03298700958108,53.42789598108747
paved,Kristian,67.67442637053209,34.914302600472816
paved,Kristian,95.7802967752989,15.093085106382977
paved,Kristian,32.645283439479805,2.8147163120567376
paved,Kristian,68.51062165575448,4.912825059101655
paved,Kristian,53.005498333643565,4.572990543735225
paved,Kristian,56.972408983202115,48.559397163120565
paved,Kristian,55.62014474682425,44.79166666666667
paved,Kristian,45.598358781338554,57.9934988179669
paved,Kristian,69.27510821096077,46.3209219858156
paved,Kristian,67.93050100935196,56.19089834515366
paved,Kristian,41.662665991697004,44.1193853427896
paved,Kristian,44.11647584428039,48.522458628841605
paved,Kristian,60.65979945806406,54.10017730496454
paved,Kristian,55.884129596832885,52.659574468085104
paved,Kristian,66.58099050523309,39.53161938534279
paved,Kristian,67.8680436856269,47.251773049645394
paved,Kristian,45.325421518073384,45.33835697399527
paved,Kristian,58.28134958706996,41.20124113475177
paved,Kristian,68.6058215050608,45.774231678487
paved,Kristian,55.33861089844175,49.20951536643026
paved,Kristian,64.66442430708746,36.5839243498818
paved,Kristian,65.72396769483125,38.940602836879435
paved,Kristian,70.01747749418314,59.943853427895974
paved,Kristian,46.366688008205074,35.68262411347518
paved,Kristian,53.53544559633645,37.55171394799054
paved,Kristian,64.24625854178745,48.24911347517731
paved,Kristian,64.76122440009868,24.23906619385343
paved,Kristian,51.17588370262668,31.996158392434985
paved,Kristian,55.680977397752464,30.91755319148936
paved,Kristian,61.75818611933502,39.55378250591017
paved,Kristian,55.383927717238656,41.703605200945624
paved,Kristian,48.83093369286454,28.885933806146575
paved,Kristian,61.21573582156089,27.59308510638298
paved,Kristian,64.77439530842153,49.497635933806144
paved,Kristian,52.90886347516347,45.14627659574468
paved,Kristian,32.10888515997281,33.59190307328605
paved,Kristian,59.19254310732843,45.28664302600473
paved,Kristian,60.51746284403564,47.50295508274232
paved,Kristian,54.62912410543639,34.441489361702125
paved,Kristian,56.747852784159,41.50413711583924
paved,Kristian,60.199684403164525,42.78221040189125
paved,Kristian,56.90858487981822,47.93882978723404
paved,Kristian,59.186946711467755,41.060874704491724
paved,Kristian,49.74353079213344,44.77689125295508
paved,Kristian,60.66623348394945,32.010933806146575
paved,Kristian,56.7505476207128,49.70449172576832
paved,Kristian,56.85881366245917,30.245271867612296
paved,Kristian,53.72128145853351,32.70537825059102
paved,Kristian,63.91261762400588,32.476359338061464
paved,Kristian,64.05449178066416,35.815602836879435
paved,Kristian,41.78932447877426,32.542848699763596
paved,Kristian,38.817538487203365,41.14213947990544
paved,Kristian,60.010826723639454,51.182033096926716
paved,Kristian,50.438324862885295,38.689420803782504
paved,Kristian,62.33508254188141,31.427304964539005
paved,Kristian,50.57616366048238,37.854609929078016
paved,Kristian,64.28080262956075,61.21453900709219
paved,Kristian,61.491888388866734,42.61229314420804
paved,Kristian,46.533631174931756,53.450059101654844
paved,Kristian,58.03226047902913,54.26270685579196
paved,Kristian,54.873346390891186,57.12913711583924
paved,Kristian,60.99297082092018,44.47399527186761
paved,Kristian,43.584330606533214,53.13238770685579
paved,Kristian,54.31653490999864,54.94237588652482
paved,Kristian,56.410413960173265,58.74704491725768
paved,Kristian,56.21391325278181,51.10815602836879
paved,Kristian,67.1679042596237,48.17523640661939
paved,Kristian,63.29458158572558,58.68055555555556
paved,Kristian,57.07434571496385,48.226950354609926
paved,Kristian,62.025777337691125,42.95951536643026
paved,Kristian,58.97690090049694,36.34013002364066
paved,Kristian,63.1654824831026,37.44828605200946
paved,Kristian,66.98373699155144,56.40514184397163
paved,Kristian,65.75908649027818,36.44355791962175
paved,Kristian,62.32725148813002,45.8628841607565
paved,Kristian,63.024588529092796,52.5709219858156
paved,Kristian,61.59848337544106,46.1362293144208
paved,Kristian,59.57936249205971,43.351063829787236
paved,Kristian,57.70333936533171,37.566489361702125
paved,Kristian,61.1485290996409,51.75827423167849
paved,Kristian,66.08093537555413,51.60313238770685
paved,Kristian,56.70882065035635,54.15927895981088
paved,Kristian,55.45559438350819,41.843971631205676
