sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt
2,1773244791328,1115,1033,10083,426383,-103847,-62308,0,0,0,480,584,359,476,464,504,541,431,358,279,230,448,0
1,1773244791344,-5929,636,18540,4895474,136833,1165530,0,0,0,455,547,299,497,496,580,248,147,471,184,139,542,0
2,1773244791344,1143,971,10145,500909,-83077,-76969,0,0,0,489,590,362,483,467,504,530,383,384,293,206,484,0
1,1773244791360,-7590,358,21512,5777563,417831,1599245,0,0,0,416,509,288,481,447,566,261,142,455,175,119,475,0
2,1773244791360,1220,899,10222,601091,-50090,-102625,0,0,0,495,597,360,501,482,519,522,348,391,341,216,509,0
1,1773244791376,-9265,110,24666,6614448,602313,2081828,0,0,0,397,487,223,445,398,500,248,149,383,178,105,381,0
2,1773244791376,1397,851,10466,708603,-14660,-140499,0,0,0,510,608,372,510,491,525,514,308,390,318,211,537,0
1,1773244791392,-9380,636,26647,7337713,744033,2536312,0,0,0,308,445,213,380,357,434,238,179,352,153,134,332,0
2,1773244791392,1612,804,10993,880867,-4886,-217468,0,0,0,521,608,367,515,499,529,488,270,396,304,201,570,0
1,1773244791408,-8389,1938,28202,7922922,977384,2875953,0,0,0,271,405,229,341,292,379,286,206,309,165,166,237,0
2,1773244791408,1598,775,11533,1112996,-24434,-289550,0,0,0,540,614,359,517,514,543,461,244,410,294,195,587,0
1,1773244791440,-11103,7528,20736,8503244,1351233,3222925,0,0,0,252,329,206,303,218,310,341,262,280,187,244,143,0
2,1773244791440,1249,574,13218,1892460,-17104,-327423,0,0,0,569,624,291,531,531,562,384,210,397,305,210,627,0
1,1773244791456,-12912,11246,12969,7797083,996932,3444058,0,0,0,245,339,204,301,229,321,328,276,289,185,257,149,0
2,1773244791456,1588,583,14328,2423913,-32986,-343306,0,0,0,574,627,260,530,541,562,337,209,395,312,222,636,0
1,1773244791472,-8896,17621,10294,4444655,310319,2719572,0,0,0,239,346,206,295,232,325,320,283,295,181,258,154,0
2,1773244791472,2053,679,15352,3105638,-183259,-415388,0,0,0,581,630,251,515,552,552,294,212,393,295,203,636,0
1,1773244791488,-3115,20923,11103,-587652,715934,436157,0,0,0,240,353,206,292,233,324,324,285,295,181,258,157,0
2,1773244791488,2321,794,16319,3827681,-370184,-511905,0,0,0,585,620,257,501,558,544,256,197,388,283,200,637,0
1,1773244791504,-5728,14749,9437,-3797138,1835039,-1736079,0,0,0,237,354,206,292,235,326,324,285,296,181,259,159,0
2,1773244791504,3058,899,17640,4610810,-551000,-640186,0,0,0,578,604,237,488,547,542,241,182,385,275,197,613,0
1,1773244791520,-11605,6580,5130,-4568050,1292590,-2050063,0,0,0,232,349,208,299,235,330,334,284,295,188,260,157,0
2,1773244791520,4737,1024,19846,5525886,-757472,-913854,0,0,0,571,590,257,489,545,546,231,155,384,250,174,566,0
1,1773244791536,-10284,4709,3799,-4097684,-388510,-847880,0,0,0,227,353,209,302,237,328,342,284,288,193,266,153,0
2,1773244791536,5781,894,23507,6552140,-1018923,-1296256,0,0,0,536,560,263,481,535,537,234,139,405,241,159,494,0
1,1773244791552,-4881,5747,5829,-4428772,-808785,-81855,0,0,0,218,354,227,285,237,332,313,283,289,180,266,158,0
2,1773244791552,6518,1244,27671,7500203,-1174082,-1596801,0,0,0,445,545,217,465,503,498,251,152,350,230,149,427,0
1,1773244791568,-2703,6231,7992,-5142263,-311541,3665,0,0,0,214,357,223,282,239,332,306,282,286,187,270,172,0
2,1773244791568,6929,2502,30179,8317541,-1007927,-1849699,0,0,0,367,507,191,409,448,440,259,183,306,202,144,377,0
1,1773244791584,-3680,5723,9250,-5747020,-171042,-206472,0,0,0,217,355,217,288,240,331,312,282,283,191,266,162,0
2,1773244791584,6853,4235,30169,8963836,-574213,-2102598,0,0,0,306,463,184,369,404,391,287,252,274,174,150,281,0
1,1773244791600,-3598,4972,10480,-6120869,-830776,-383623,0,0,0,214,355,219,288,240,332,312,282,281,186,266,157,0
2,1773244791600,7810,5522,27508,9380446,36651,-2461786,0,0,0,270,445,197,350,386,372,314,292,276,142,149,209,0
1,1773244791616,-2565,4321,11916,-6342002,-1391551,-561996,0,0,0,214,360,224,289,245,333,307,281,281,184,265,161,0
2,1773244791616,9136,9011,18702,8895419,114842,-3057991,0,0,0,255,443,198,350,388,370,322,304,277,137,151,192,0
1,1773244791632,-2029,3560,13539,-6396980,-1666440,-679282,0,0,0,215,365,227,285,252,334,311,285,288,184,268,165,0
2,1773244791632,8423,15041,11452,6675535,-553443,-3401297,0,0,0,256,443,195,353,393,364,326,306,270,140,153,188,0
1,1773244791648,-1919,3000,15582,-6372546,-1896125,-690277,0,0,0,212,365,233,290,246,342,313,290,294,185,269,163,0
2,1773244791648,5278,21708,10519,1051909,-1138652,-2368935,0,0,0,257,442,190,354,392,358,325,304,263,141,154,183,0
1,1773244791664,-1899,2790,18210,-6370102,-2105041,-609643,0,0,0,214,368,233,294,244,340,314,293,291,181,267,154,0
2,1773244791664,3244,18808,11442,-4354247,-1563815,-355523,0,0,0,254,440,187,354,393,358,324,307,263,142,156,183,0
1,1773244791696,-2100,1134,23900,-6603453,-2327396,-777020,0,0,0,212,367,230,295,247,343,312,294,291,181,275,153,0
