sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt,transition,asphalt,concrete
2,1778969551712,2718,588,20770,-7192327,1462411,1429424,0,0,0,381,321,285,275,219,291,326,206,259,277,347,239,0,,,
1,1778969551728,-1450,-827,10040,988379,249233,356745,0,0,0,618,574,378,488,466,460,600,248,418,464,341,618,0,,,
2,1778969551728,2967,-2278,24288,-7263187,1679879,1806939,0,0,0,382,319,264,262,214,275,319,211,257,267,338,231,0,,,
1,1778969551744,-1100,-813,10294,1045801,339641,397062,0,0,0,630,575,360,499,479,463,598,232,417,463,328,627,0,,,
2,1778969551744,2124,-7073,28054,-7308391,1817934,1672549,0,0,0,373,313,260,272,227,282,349,199,247,263,335,229,0,,,
1,1778969551760,-971,-1014,10643,1165530,362853,411723,0,0,0,642,590,351,506,490,460,595,225,409,460,318,638,0,,,
2,1778969551760,258,-13558,30825,-7370699,1696983,1246165,0,0,0,369,319,262,274,219,284,342,189,244,259,320,228,0,,,
1,1778969551776,-1052,-1263,10993,1317025,364075,431270,0,0,0,649,613,348,514,500,461,584,218,405,449,299,649,0,,,
2,1778969551776,-1263,-23570,31112,-7125132,1376890,808785,0,0,0,376,320,270,277,218,283,339,192,246,271,318,233,0,,,
1,1778969551792,-842,-1368,11299,1521054,333532,470366,0,0,0,653,630,337,523,517,464,576,218,409,440,278,648,0,,,
2,1778969551792,-2775,-35338,28748,-6304129,1183856,353080,0,0,0,375,327,268,285,217,284,346,193,249,270,321,234,0,,,
1,1778969551808,19,-1407,11529,1739744,268780,444709,0,0,0,656,638,313,529,535,465,565,220,410,427,272,645,0,,,
2,1778969551808,-4168,-44991,23062,-4868595,840550,-81855,0,0,0,367,320,284,278,215,304,363,200,272,270,324,265,0,,,
1,1778969551824,555,-1407,12304,1992642,178372,334754,0,0,0,659,656,298,522,540,465,538,212,391,421,266,635,0,,,
2,1778969551824,-4149,-50399,13998,-2636494,237015,-113620,0,0,0,368,336,276,277,236,298,337,195,257,272,325,257,0,,,
1,1778969551840,-201,-1459,13931,2384817,108734,228463,0,0,0,666,652,263,515,542,460,505,218,392,392,246,642,0,,,
2,1778969551840,-3833,-51031,9361,-632856,230907,514348,0,0,0,366,314,253,276,230,280,337,258,244,270,388,252,0,,,
1,1778969551856,-1464,-1660,15415,2989574,125838,246789,0,0,0,660,654,254,507,520,454,455,222,402,381,244,631,0,,,
2,1778969551856,-4379,-44651,12256,1197295,651182,1473406,0,0,0,378,292,230,294,236,266,426,512,236,313,562,215,0,,,
1,1778969551872,-1234,-1675,15740,3738495,208915,359188,0,0,0,650,648,258,519,532,489,387,221,411,349,213,599,0,,,
2,1778969551872,-3924,-19258,18774,2983465,318871,1936442,0,0,0,371,291,236,295,221,298,463,643,245,388,657,256,0,,,
1,1778969551888,-670,-1526,15817,4475198,257785,423940,0,0,0,631,631,259,530,549,472,358,221,449,337,211,575,0,,,
2,1778969551888,-3038,12706,17592,3874107,-1193630,1170417,0,0,0,369,299,233,300,211,281,522,707,224,488,722,244,0,,,
1,1778969551904,-1828,-2177,17004,5247332,249233,514348,0,0,0,608,608,272,508,545,489,330,222,434,305,207,542,0,,,
2,1778969551904,-3493,10122,16635,4410447,-2008524,-438601,0,0,0,375,294,240,302,215,278,600,748,240,570,763,247,0,,,
1,1778969551920,-3220,-3211,21220,6103765,288328,702495,0,0,0,553,553,263,499,520,482,330,223,428,282,199,493,0,,,
2,1778969551920,-904,-3943,22297,4662123,-1469741,-1341460,0,0,0,395,305,269,330,226,295,653,764,260,622,778,235,0,,,
1,1778969551936,-5273,-3397,28451,7127575,500909,935845,0,0,0,493,493,258,458,473,437,341,226,403,274,204,447,0,,,
2,1778969551936,2512,-7896,25632,3628539,-610865,-824668,0,0,0,404,316,312,341,245,319,672,765,272,661,784,246,0,,,
1,1778969551952,-7686,-2493,33017,8067086,441044,1304808,0,0,0,458,454,249,389,391,383,386,236,392,275,229,387,0,,,
2,1778969551952,1129,-2029,18473,2103819,-449596,-131946,0,0,0,397,305,329,329,239,327,681,761,280,671,789,259,0,,,
1,1778969551968,-7930,-282,37090,8873428,-87964,1809382,0,0,0,447,411,262,333,310,353,423,252,389,283,283,347,0,,,
2,1778969551968,-1000,1603,10878,1230282,-197920,21991,0,0,0,405,296,338,321,215,321,697,753,269,666,794,250,0,,,
1,1778969551984,-7753,6901,36089,9136100,-527787,2329840,0,0,0,447,384,281,314,284,356,430,261,383,295,324,343,0,,,
2,1778969551984,-421,894,9064,951728,169820,-118507,0,0,0,416,303,367,329,219,323,704,742,240,668,788,246,0,,,
1,1778969552000,-8332,17922,23881,7181331,119729,2652376,0,0,0,446,388,280,312,294,358,429,263,373,305,330,347,0,,,
2,1778969552000,1177,-287,10586,646295,224798,-85521,0,0,0,404,311,385,346,236,339,704,733,248,667,778,257,0,,,
1,1778969552016,-8571,22536,17348,2444682,504574,2172236,0,0,0,446,384,283,311,293,351,435,267,365,325,324,352,0,,,
2,1778969552016,1095,268,10921,412944,65973,-13439,0,0,0,415,321,400,349,242,358,701,722,279,657,776,286,0,,,
1,1778969552032,-5776,17252,17047,-2893057,364075,745255,0,0,0,445,366,292,324,285,348,445,267,366,349,311,359,0,,,
2,1778969552032,531,1043,10461,411723,18325,-19547,0,0,0,453,312,404,363,244,357,687,712,256,632,771,300,0,,,
1,1778969552048,-4221,10485,13050,-3933972,801455,-447153,0,0,0,446,363,298,356,282,346,440,271,371,316,328,363,0,,,
2,1778969552048,430,1244,10078,530231,48869,-52534,0,0,0,464,338,399,365,261,356,653,685,258,609,756,292,0,,,
1,1778969552064,-5010,8327,8513,-3422067,780685,-1089783,0,0,0,447,377,293,312,271,353,437,272,370,314,329,362,0,,,
2,1778969552064,512,1105,9901,665843,63529,-80634,0,0,0,461,365,360,375,281,357,631,646,272,587,747,305,0,,,
1,1778969552080,-4580,8734,6944,-3367089,-147829,-1480737,0,0,0,448,384,290,312,287,353,444,273,370,320,337,358,0,,,
2,1778969552080,454,976,9925,755029,53756,-85521,0,0,0,450,323,386,389,258,384,627,616,302,569,719,313,0,,,
1,1778969552096,-1890,7556,8619,-4343251,-634078,-1872912,0,0,0,448,390,288,312,288,353,441,274,370,319,341,356,0,,,
2,1778969552096,416,918,9997,821002,68416,-85521,0,0,0,418,366,352,383,313,364,598,552,262,533,657,297,0,,,
1,1778969552112,-976,5388,9925,-5137376,-433714,-2081828,0,0,0,450,394,289,314,289,354,446,275,374,318,338,351,0,,,
2,1778969552112,502,847,9983,889419,84299,-81855,0,0,0,395,365,329,363,301,340,601,527,293,528,595,314,0,,,
1,1778969552128,-2005,3675,10586,-5589416,-392175,-1798387,0,0,0,448,393,285,315,291,357,448,276,375,317,340,351,0,,,
2,1778969552128,646,641,9830,944397,59864,-79412,0,0,0,393,409,352,367,355,375,589,482,305,502,588,323,0,,,
1,1778969552144,-2383,2747,11763,-6085439,-703716,-1315803,0,0,0,446,389,286,307,286,352,449,277,377,317,341,352,0,,,
2,1778969552144,775,339,9609,949284,-2443,-100181,0,0,0,408,402,391,376,334,398,579,470,309,494,544,316,0,,,
1,1778969552160,-2019,2005,13677,-6685309,-1038470,-864985,0,0,0,447,388,288,314,286,354,452,273,376,326,340,351,0,,,
2,1778969552160,775,67,9461,872315,-50090,-147829,0,0,0,416,401,403,398,335,408,589,423,335,492,511,315,0,,,
1,1778969552176,-1818,650,15735,-7195992,-1213178,-609643,0,0,0,447,383,290,325,288,357,454,272,378,329,340,352,0,,,
2,1778969552176,727,-268,9432,767246,-80634,-184481,0,0,0,433,432,420,414,357,417,583,362,362,468,490,321,0,,,
1,1778969552192,-1742,-770,17219,-7303504,-1382998,-602313,0,0,0,447,381,292,325,290,358,456,273,383,330,340,353,0,,,
2,1778969552192,689,-507,9518,667064,-112399,-202807,0,0,0,471,464,433,421,379,433,605,323,394,432,467,361,0,,,
1,1778969552208,-1617,-1780,19023,-7239974,-1516167,-751364,0,0,0,449,390,288,326,294,360,460,273,384,331,340,352,0,,,
2,1778969552208,789,-320,9844,676838,-138055,-239459,0,0,0,495,471,426,427,404,460,605,287,417,425,444,411,0,,,
1,1778969552224,-2158,-2995,21995,-7145901,-1668883,-995710,0,0,0,447,402,285,328,300,361,461,271,388,326,337,353,0,,,
2,1778969552224,1052,-157,10294,767246,-166155,-301767,0,0,0,506,469,399,473,446,476,580,239,437,419,401,435,0,,,
1,1778969552240,-2555,-5987,24914,-7156897,-1915673,-1034805,0,0,0,440,412,286,316,299,360,462,268,398,318,327,351,0,,,
2,1778969552240,1349,-330,10701,930958,-190589,-412944,0,0,0,532,493,388,511,506,478,567,213,450,404,362,454,0,,,
1,1778969552256,-2196,-11653,26800,-7169114,-2119702,-796568,0,0,0,437,415,276,326,299,357,467,266,397,321,316,340,0,,,
2,1778969552256,1024,-598,11098,1112996,-202807,-515570,0,0,0,577,536,375,510,551,503,547,210,452,396,337,487,0,,,
1,1778969552272,14,-20459,26891,-7000515,-2333505,-248011,0,0,0,436,410,275,331,303,355,476,262,403,323,313,336,0,,,
2,1778969552272,86,-684,11725,1367116,-180816,-520457,0,0,0,615,551,314,547,566,543,523,192,457,381,289,514,0,,,
1,1778969552288,4053,-30586,25594,-6439741,-2328618,229685,0,0,0,435,410,271,333,309,356,476,268,404,321,320,337,0,,,
2,1778969552288,-167,-626,13184,1789835,-58643,-420275,0,0,0,611,556,283,567,580,545,491,174,434,380,273,534,0,,,
1,1778969552304,7470,-40076,21598,-5112942,-1390329,290771,0,0,0,445,412,275,338,318,356,477,272,397,324,325,338,0,,,
2,1778969552304,569,-617,15166,2484999,64751,-376292,0,0,0,615,564,246,546,587,517,464,185,410,361,275,557,0,,,
1,1778969552320,6489,-44689,14955,-3247359,-119729,-158824,0,0,0,437,387,269,345,336,360,492,266,394,318,318,336,0,,,
2,1778969552320,823,-502,16467,3356093,59864,-397062,0,0,0,619,566,241,542,600,510,394,207,414,340,288,559,0,,,
1,1778969552336,3488,-47020,9576,-1381777,395840,-786794,0,0,0,446,340,242,339,294,347,493,277,384,362,347,324,0,,,
2,1778969552336,1430,-459,16937,4295604,-42760,-456927,0,0,0,620,567,234,546,577,514,328,173,384,342,247,547,0,,,
1,1778969552352,435,-46532,8490,158824,-52534,-1198517,0,0,0,441,312,228,324,228,335,543,480,354,443,477,299,0,,,
2,1778969552352,2579,-464,18037,5323079,-122173,-621860,0,0,0,592,567,231,538,588,541,305,142,384,312,216,486,0,,,
1,1778969552368,3019,-31126,15104,2045176,23212,-1137431,0,0,0,428,309,220,316,210,326,590,588,336,497,556,275,0,,,
2,1778969552368,3852,-296,20760,6494719,-153938,-941954,0,0,0,516,533,274,514,602,520,275,142,415,279,226,442,0,,,
1,1778969552384,5953,-1904,17812,3579670,1651779,-779464,0,0,0,421,310,221,316,208,334,632,632,336,560,615,255,0,,,
2,1778969552384,4958,-918,26666,7704232,-271224,-1308473,0,0,0,415,510,215,448,530,447,268,229,344,270,211,357,0,,,
1,1778969552400,5149,12495,16956,3996280,3202155,63529,0,0,0,423,293,243,322,198,344,669,669,338,634,665,247,0,,,
2,1778969552400,6140,-1373,33601,8652295,-328645,-1587027,0,0,0,405,382,212,374,355,378,266,176,296,261,238,298,0,,,
1,1778969552416,851,1603,20847,3821572,2745228,762359,0,0,0,438,303,327,334,206,354,694,694,344,688,695,258,0,,,
2,1778969552416,6269,-157,39995,9237504,293215,-1795943,0,0,0,370,302,237,290,225,295,325,215,257,272,294,244,0,,,
1,1778969552432,-2067,-7078,23938,2829527,1607797,554665,0,0,0,469,350,423,344,236,362,711,711,353,714,714,277,0,,,
2,1778969552432,7073,5786,39353,9061574,966388,-1968207,0,0,0,359,296,235,284,219,282,329,208,246,272,293,235,0,,,
1,1778969552448,52,-3933,19573,1582140,896750,-83077,0,0,0,488,389,466,352,269,363,726,726,358,724,724,304,0,,,
2,1778969552448,7906,19559,26939,7252192,883311,-2135584,0,0,0,358,302,231,289,226,278,327,207,245,269,273,221,0,,,
1,1778969552464,1809,445,13472,1047023,239459,-141720,0,0,0,487,415,487,362,303,370,732,731,367,726,726,346,0,,,
2,1778969552464,5029,27690,20770,2819753,-956614,-1082453,0,0,0,364,303,244,289,224,280,338,203,244,285,284,224,0,,,
1,1778969552480,880,1426,10859,890641,-458148,-21991,0,0,0,495,434,506,374,335,384,731,726,381,723,723,386,0,,,
2,1778969552480,4857,24742,16668,-1426981,-3186273,841772,0,0,0,371,305,259,289,224,278,337,197,245,297,291,225,0,,,
1,1778969552496,-727,650,10993,921184,-863763,19547,0,0,0,492,446,488,414,349,417,731,704,392,712,712,418,0,,,
2,1778969552496,9815,16247,9270,-2961474,-3677408,2037846,0,0,0,371,308,258,291,226,277,331,200,243,289,298,223,0,,,
1,1778969552512,-1316,722,11127,1006705,-867428,-10995,0,0,0,496,463,492,422,350,419,730,681,435,698,695,414,0,,,
2,1778969552512,9719,14548,5470,-2959031,-1654223,1546710,0,0,0,372,308,257,292,225,277,326,204,239,281,304,222,0,,,
1,1778969552528,-1349,914,10902,1115439,-706160,3665,0,0,0,507,471,479,430,365,428,717,646,432,671,646,433,0,,,
2,1778969552528,4728,14242,6331,-3777590,-312763,984714,0,0,0,373,307,258,291,226,276,324,206,239,285,308,225,0,,,
1,1778969552544,-1373,823,10547,1200961,-510683,58643,0,0,0,500,488,466,435,376,419,696,593,425,645,605,436,0,,,
2,1778969552544,1622,11385,8332,-5193576,-725707,660956,0,0,0,369,314,259,287,227,278,324,207,242,297,314,232,0,,,
1,1778969552560,-1296,588,10327,1210734,-343306,97738,0,0,0,513,499,447,443,385,423,684,544,441,626,555,458,0,,,
2,1778969552560,3460,7020,8145,-5943718,-814894,10995,0,0,0,368,324,266,285,225,283,321,206,245,302,316,236,0,,,
1,1778969552576,-976,483,10256,1219287,-255341,107512,0,0,0,532,524,418,466,391,440,671,471,453,575,511,490,0,,,
2,1778969552576,3316,3780,9021,-6311459,-119729,-952949,0,0,0,366,330,266,287,227,284,324,210,247,299,310,235,0,,,
1,1778969552592,-808,411,10256,1240056,-295658,85521,0,0,0,544,513,384,459,393,434,655,385,463,536,453,519,0,,,
2,1778969552592,1445,2866,11261,-6404311,343306,-1407433,0,0,0,370,347,290,281,223,279,329,212,246,311,304,232,0,,,
1,1778969552608,-1024,234,10093,1215621,-351858,80634,0,0,0,549,516,358,465,406,426,647,336,464,512,410,535,0,,,
2,1778969552608,1028,2593,13304,-6510601,532674,-1262047,0,0,0,378,346,281,285,223,275,334,211,242,301,298,223,0,,,
1,1778969552624,-1450,-153,9786,1119105,-353080,130725,0,0,0,563,529,341,473,413,429,643,296,463,496,369,550,0,,,
2,1778969552624,1828,2335,15491,-6714630,818559,-496022,0,0,0,369,339,301,280,218,285,333,209,255,309,307,238,0,,,
1,1778969552640,-1703,-526,9724,1032362,-228463,205250,0,0,0,580,540,330,478,421,439,636,272,473,528,338,562,0,,,
2,1778969552640,2555,1478,17463,-6939429,1252273,583987,0,0,0,365,335,311,289,225,290,337,212,247,305,298,233,0,,,
1,1778969552656,-1847,-674,9987,1000597,-28099,288328,0,0,0,597,552,326,481,431,441,629,262,473,514,315,578,0,,,
2,1778969552656,3086,378,19478,-7033502,1596801,1450194,0,0,0,353,326,285,286,230,302,353,212,262,311,296,244,0,,,
1,1778969552672,-1655,-775,10351,1025031,171042,370184,0,0,0,613,562,325,490,449,444,625,251,468,459,298,603,0,,,
2,1778969552672,3393,-1608,22498,-7001737,1924225,1832595,0,0,0,366,338,273,297,228,296,345,196,253,322,303,244,0,,,
1,1778969552688,-1402,-904,10413,1112996,285884,401949,0,0,0,620,568,315,501,484,454,620,237,474,450,290,628,0,,,
2,1778969552688,2287,-4938,26274,-7023728,2156354,1555262,0,0,0,366,337,268,295,230,296,341,197,254,322,306,244,0,,,
1,1778969552704,-1330,-1162,10327,1188743,367740,422718,0,0,0,630,594,310,498,516,445,608,242,467,444,289,647,0,,,
2,1778969552704,-435,-11155,30141,-7287622,1912008,973719,0,0,0,362,340,261,290,228,294,333,194,250,307,301,241,0,,,
1,1778969552720,-1306,-1407,10581,1279151,395840,459370,0,0,0,643,622,327,503,527,455,603,249,466,451,298,642,0,,,
2,1778969552720,-2311,-19511,31366,-7396356,1408655,574213,0,0,0,356,337,272,287,231,299,334,198,256,293,299,243,0,,,
1,1778969552736,-966,-1445,11265,1440420,354301,503352,0,0,0,639,620,302,505,512,470,598,230,446,448,286,644,0,,,
2,1778969552736,-3613,-32064,28939,-6677978,1017701,226020,0,0,0,356,331,267,293,232,300,336,199,253,289,298,240,0,,,
1,1778969552752,-28,-1464,11873,1718974,288328,465479,0,0,0,656,650,290,519,515,465,581,218,413,434,273,648,0,,,
2,1778969552752,-5608,-43215,23780,-5103168,731816,-180816,0,0,0,356,332,272,286,226,296,347,200,254,284,293,234,0,,,
1,1778969552768,277,-1574,12352,2003637,213802,353080,0,0,0,659,636,277,519,526,455,545,220,446,394,244,631,0,,,
2,1778969552768,-7193,-48772,16783,-3098308,255341,-235793,0,0,0,356,337,284,276,222,292,355,200,256,283,292,237,0,,,
1,1778969552784,-478,-1655,13558,2399478,119729,261450,0,0,0,658,650,274,520,518,463,505,219,422,391,236,623,0,,,
2,1778969552784,-5680,-50566,11141,-1143539,-51312,530231,0,0,0,360,335,279,286,234,293,352,247,253,282,341,239,0,,,
1,1778969552800,-1569,-1813,14970,3010343,72082,272445,0,0,0,651,651,257,511,517,472,459,218,435,373,233,620,0,,,
2,1778969552800,-4465,-49298,10059,582765,179594,1442863,0,0,0,363,314,253,296,246,289,376,410,242,305,480,232,0,,,
1,1778969552816,-1904,-1933,15453,3716504,95294,398284,0,0,0,642,640,262,520,511,483,406,218,442,358,218,617,0,,,
2,1778969552816,-4618,-33692,16525,2092824,326202,1861917,0,0,0,364,283,210,303,234,268,447,613,214,381,635,220,0,,,
1,1778969552832,-1588,-1813,15673,4401894,160046,521678,0,0,0,638,635,271,530,532,492,353,219,456,331,209,590,0,,,
2,1778969552832,-2043,9207,18956,3387858,-1176526,1280373,0,0,0,362,277,203,317,225,264,508,700,206,467,720,233,0,,,
1,1778969552848,-2258,-2273,16506,5123937,206472,656069,0,0,0,621,620,262,535,551,488,338,225,477,305,201,536,0,,,
2,1778969552848,-1651,19698,14725,4323704,-2592512,-64751,0,0,0,367,281,230,312,220,284,556,760,222,582,797,270,0,,,
1,1778969552864,-3551,-3316,20272,5998696,212581,873537,0,0,0,567,567,251,521,536,469,341,230,471,281,197,484,0,,,
2,1778969552864,-2665,-1765,21464,4961447,-1640784,-808785,0,0,0,385,290,294,329,231,298,646,783,242,676,808,242,0,,,
1,1778969552880,-5029,-3570,27575,6984633,237015,1086118,0,0,0,503,503,249,463,483,434,345,228,450,265,201,446,0,,,
2,1778969552880,-938,-9753,26886,4106236,-546113,-774577,0,0,0,393,298,341,327,234,305,658,783,253,710,810,240,0,,,
1,1778969552896,-7059,-2991,33309,7915591,140499,1343903,0,0,0,463,458,243,380,406,380,376,234,428,274,224,392,0,,,
2,1778969552896,478,-3374,21598,2333505,-149051,-299323,0,0,0,412,313,336,349,227,310,684,767,270,719,816,263,0,,,
1,1778969552912,-8446,-909,38042,8776911,-401949,1811826,0,0,0,444,404,254,328,319,341,423,249,406,294,269,346,0,,,
2,1778969552912,-789,1497,12151,1396437,122173,-131946,0,0,0,403,321,356,336,244,323,695,764,276,714,801,251,0,,,
1,1778969552928,-8198,7657,35903,8846550,-755029,2393370,0,0,0,442,355,280,323,264,341,440,253,396,302,305,344,0,,,
2,1778969552928,-440,1445,8911,1094670,547335,-172263,0,0,0,411,318,436,333,231,349,713,758,265,695,797,239,0,,,
1,1778969552944,-7260,19535,23383,7176444,103847,2919935,0,0,0,440,360,275,326,275,334,441,255,382,312,311,341,0,,,
2,1778969552944,1110,-287,10165,944397,728151,-147829,0,0,0,452,310,407,343,236,345,708,743,273,675,790,259,0,,,
1,1778969552960,-7164,22244,16673,2616946,1387885,2464230,0,0,0,442,366,281,343,288,340,445,259,374,317,318,341,0,,,
2,1778969552960,1387,134,10720,734260,456927,-56199,0,0,0,465,319,401,364,253,359,713,723,291,644,783,275,0,,,
1,1778969552976,-5714,15415,16453,-1943773,1852143,1053131,0,0,0,442,363,280,325,282,345,445,262,371,316,322,344,0,,,
2,1778969552976,1000,904,10480,652404,191811,-40317,0,0,0,448,332,373,367,265,347,706,687,274,629,764,278,0,,,
1,1778969552992,-5025,9868,13146,-3336545,2127032,2443,0,0,0,446,384,274,322,312,344,441,272,358,314,332,342,0,,,
2,1778969552992,789,904,10136,723264,102625,-78190,0,0,0,434,355,372,367,276,342,687,660,271,599,726,284,0,,,
1,1778969553008,-5647,8963,8590,-2845410,1890017,-554665,0,0,0,445,378,276,326,293,348,444,269,360,313,331,342,0,,,
2,1778969553008,689,746,9949,774577,48869,-97738,0,0,0,433,376,390,359,282,339,665,630,278,565,688,287,0,,,
1,1778969553024,-4924,9753,7384,-3257133,1064127,-1039692,0,0,0,446,380,281,322,289,344,447,266,360,308,330,333,0,,,
2,1778969553024,564,722,9944,805120,17104,-94073,0,0,0,422,378,415,352,288,347,639,586,297,540,657,299,0,,,
1,1778969553040,-3508,8887,8092,-4306599,580321,-1549154,0,0,0,447,382,281,319,299,348,446,269,366,317,336,338,0,,,
2,1778969553040,478,765,10016,850324,39095,-78190,0,0,0,406,375,403,354,308,359,620,543,303,510,623,303,0,,,
1,1778969553056,-3326,6326,9131,-5417152,485026,-1899790,0,0,0,447,379,284,315,285,346,452,265,367,320,333,337,0,,,
2,1778969553056,521,588,9973,908967,83077,-63529,0,0,0,404,380,378,361,322,362,613,513,294,488,585,320,0,,,
1,1778969553072,-4182,4312,9538,-5845980,64751,-1710422,0,0,0,447,376,286,317,280,348,455,263,370,335,325,337,0,,,
2,1778969553072,727,191,9739,930958,108734,-75747,0,0,0,410,385,394,378,310,376,604,485,296,475,553,350,0,,,
1,1778969553088,-3685,2651,10691,-6124534,-575435,-1315803,0,0,0,447,373,287,321,281,351,459,267,372,336,325,338,0,,,
2,1778969553088,909,-9,9408,871093,69638,-119729,0,0,0,429,400,394,397,311,392,591,450,298,443,522,312,0,,,
1,1778969553104,-2718,2014,12409,-6300464,-725707,-1120326,0,0,0,446,369,286,325,280,350,463,270,370,326,329,336,0,,,
2,1778969553104,1009,-76,9289,786794,3665,-173485,0,0,0,447,414,383,405,326,394,585,425,324,424,487,305,0,,,
1,1778969553120,-3101,1445,14510,-6685309,-695164,-1158200,0,0,0,445,368,281,329,281,351,462,269,369,329,329,336,0,,,
2,1778969553120,1091,-234,9456,719599,-63529,-222354,0,0,0,428,415,379,416,338,412,581,362,335,408,459,320,0,,,
